home_win,home_cur_year_avg_weighted,home_total_points,away_cur_year_avg_weighted,away_total_points,home_last_year_avg,away_last_year_avg,home_two_year_ago_avg,away_two_year_ago_avg,CAF,CONCACAF,CONMEBOL,OFC,UEFA,gdp_pp_diff,rank_diff
0,156.11,525.67,18.22,222.43,330.61,234.3,502.44,201.6,1,0,0,0,0,56.0,-73
1,182.06,389.27,91.6,288.82,215.43,198.47,235.83,239.71,1,0,0,0,0,239.0,-27
1,323.72,678.35,127.5,264.61,329.65,123.58,463.15,156.04,1,0,0,0,0,2492.0,-76
1,299.13,580.21,136.07,291.11,321.31,109.23,256.79,188.82,1,0,0,0,0,-1328.0,-58
1,317.97,592.87,140.48,293.76,306.8,91.6,208.44,198.47,1,0,0,0,0,4594.0,-62
1,105.9,215.88,49.02,187.26,85.43,157.92,163.7,136.07,1,0,0,0,0,-1305.0,-7
1,606.95,989.1,91.6,288.82,307.15,198.47,540.35,239.71,1,0,0,0,0,13037.0,-96
1,251.07,742.56,116.96,285.03,546.51,156.04,485.61,166.84,1,0,0,0,0,13037.0,-83
0,80.72,266.22,168.3,313.01,234.8,92.28,170.88,194.17,1,0,0,0,0,16033.0,15
1,161.43,295.38,92.28,275.26,75.0,194.17,175.37,201.6,1,0,0,0,0,-941.0,-6
2,176.0,369.23,85.68,214.79,179.22,110.7,268.71,185.13,1,0,0,0,0,1884.0,-44
0,69.08,184.91,123.58,287.58,119.2,156.04,110.08,142.58,1,0,0,0,0,1756.0,30
1,0.0,48.02,195.76,315.47,0.0,18.22,0.0,234.3,1,0,0,0,0,1095.0,85
2,244.4,586.0,136.07,291.11,351.41,109.23,388.52,188.82,1,0,0,0,0,1246.0,-61
0,97.26,171.6,49.02,187.26,0.0,157.92,223.13,136.07,1,0,0,0,0,-610.0,7
1,202.05,369.41,185.13,329.84,192.7,92.28,109.96,194.17,1,0,0,0,0,-32.0,-8
2,10.44,43.0,168.3,313.01,65.11,92.28,0.0,194.17,1,0,0,0,0,26599.0,89
0,275.67,639.8,512.98,1174.5,532.02,702.07,178.52,582.81,1,0,0,0,0,-14750.0,39
2,489.13,989.45,919.87,1496.26,610.01,512.98,329.56,702.07,0,0,1,0,0,3911.0,16
0,783.59,1307.49,662.66,1456.62,524.2,937.59,645.39,595.26,0,0,1,0,0,3911.0,3
0,39.79,143.45,877.12,1626.23,138.7,741.1,60.81,919.87,0,0,0,0,0,69854.0,155
2,375.76,847.89,599.7,1441.79,497.97,1058.69,467.79,650.08,0,1,0,0,0,-1197.0,25
0,373.96,802.75,741.1,1503.35,306.4,919.87,650.42,512.98,0,1,0,0,0,38818.0,30
0,500.95,1232.88,571.17,1382.86,790.3,949.24,636.15,583.64,0,0,1,0,0,-6222.0,4
1,559.35,1299.59,512.98,1174.5,770.63,702.07,555.23,582.81,0,0,0,0,1,29529.0,-3
0,1112.98,1735.72,1028.9,1604.26,497.45,650.94,834.82,577.13,0,0,0,0,1,29529.0,-1
1,662.42,1174.69,949.24,1564.51,440.74,583.64,645.58,809.86,0,0,0,0,1,9581.0,7
2,383.86,745.86,595.26,1255.01,457.41,717.86,334.36,418.1,0,0,0,0,1,3314.0,30
0,256.25,562.64,616.38,1444.69,178.04,934.24,487.28,571.17,0,0,0,0,1,7213.0,61
1,657.78,1228.0,510.42,1359.36,507.92,903.24,783.37,662.66,0,0,0,0,1,17494.0,2
2,388.38,981.24,512.98,1174.5,540.33,702.07,329.59,582.81,0,0,0,0,1,32905.0,10
2,388.38,981.24,512.98,1174.5,540.33,702.07,329.59,582.81,0,0,0,0,1,32905.0,10
0,516.96,1061.93,510.42,1359.36,597.8,903.24,442.43,662.66,0,0,0,0,1,17293.0,10
2,408.25,995.38,590.38,1399.02,639.48,845.9,340.67,599.7,0,0,1,0,0,1768.0,14
1,774.01,1409.91,934.24,1621.32,542.21,571.17,799.92,949.24,0,0,1,0,0,-5177.0,2
0,316.04,767.35,489.38,1325.27,558.57,928.24,286.84,557.25,0,0,1,0,0,-9443.0,31
1,139.58,353.68,903.24,1644.27,288.97,662.66,88.83,992.63,0,0,1,0,0,-13134.0,96
2,299.11,551.81,557.25,1419.28,189.56,1022.99,354.35,714.89,0,0,1,0,0,-10892.0,60
0,7.08,101.56,1022.99,1630.97,119.76,659.9,79.86,680.32,0,0,0,0,0,40339.0,162
2,533.16,841.21,928.24,1645.74,350.18,557.25,201.51,1022.99,0,0,1,0,0,-7335.0,24
2,296.49,620.56,845.9,1584.61,262.14,599.7,373.7,1028.9,0,0,1,0,0,-8289.0,45
1,275.67,639.8,352.99,872.69,532.02,648.81,178.52,441.0,1,0,0,0,0,-5477.0,23
0,416.09,877.36,334.69,795.24,499.93,519.05,471.03,481.09,0,1,0,0,0,8076.0,-6
1,522.73,1032.32,347.63,752.52,575.48,367.05,440.96,506.77,0,1,0,0,0,8076.0,-21
2,488.0,867.03,347.63,752.52,422.15,367.05,341.68,506.77,0,1,0,0,0,48091.0,-13
0,239.65,622.89,367.05,825.67,400.53,506.77,417.29,381.35,0,0,0,0,1,1068.0,25
0,0.0,8.22,381.35,841.15,9.63,454.17,11.38,420.05,0,0,0,0,1,-10723.0,171
2,599.51,916.22,381.35,841.15,433.78,454.17,204.75,420.05,0,0,0,0,1,37843.0,-7
1,530.35,1243.9,348.6,818.85,862.46,402.43,784.88,644.22,0,0,0,0,1,34897.0,-26
1,614.12,1369.36,452.86,863.42,654.79,376.45,854.34,358.42,0,0,0,0,1,34897.0,-21
0,470.88,714.75,288.27,700.09,259.88,367.05,226.29,506.77,0,0,0,0,1,10174.0,-1
0,106.07,299.95,376.45,787.17,307.74,358.42,58.13,574.05,0,0,0,0,1,25153.0,84
1,157.22,358.06,435.32,815.09,189.34,389.41,298.06,348.6,0,0,0,0,1,25153.0,64
2,298.05,656.31,330.35,807.22,251.68,521.24,460.01,346.68,0,0,0,0,1,16372.0,14
1,421.49,659.34,521.24,922.89,237.44,346.68,209.69,561.28,0,0,0,0,1,61228.0,22
1,340.91,615.33,346.68,837.17,299.6,561.28,159.31,299.68,0,0,0,0,1,24846.0,19
0,266.44,581.15,474.51,885.65,337.69,350.96,237.53,352.99,0,0,0,0,0,31255.0,33
0,127.22,233.18,506.77,917.4,104.85,346.68,153.28,510.94,0,0,0,0,1,97788.0,121
0,490.21,1070.02,506.77,917.4,523.66,346.68,676.0,510.94,0,0,0,0,1,49956.0,-9
0,159.92,519.75,269.32,687.81,404.98,375.3,316.17,527.23,0,0,0,0,0,27983.0,20
1,512.98,1174.5,352.99,872.69,702.07,648.81,582.81,441.0,0,0,1,0,0,9273.0,-16
0,272.07,413.31,350.27,761.32,81.51,452.86,203.01,376.45,0,0,0,0,1,20069.0,48
0,0.0,0.0,435.32,815.09,0.0,389.41,0.0,348.6,0,0,0,0,1,-10723.0,176
1,306.61,641.61,115.46,220.73,448.9,55.29,210.27,133.6,1,0,0,0,0,1347.0,-96
1,306.61,641.61,115.46,220.73,448.9,55.29,210.27,133.6,1,0,0,0,0,1347.0,-96
1,285.19,542.44,196.28,297.62,309.6,60.32,130.56,133.6,1,0,0,0,0,8823.0,-50
1,285.19,542.44,196.28,297.62,309.6,60.32,130.56,133.6,1,0,0,0,0,8823.0,-50
1,238.43,455.06,297.5,398.53,201.23,115.46,266.06,55.29,1,0,0,0,0,-2228.0,-9
1,362.88,535.42,255.0,377.14,92.67,131.95,185.11,101.52,1,0,0,0,0,14686.0,-26
2,136.07,293.13,124.31,258.99,93.94,164.54,206.75,85.18,1,0,0,0,0,-2467.0,-14
1,187.77,394.73,131.95,263.21,182.91,93.71,335.13,128.57,1,0,0,0,0,2127.0,-37
1,187.77,394.73,131.95,263.21,182.91,93.71,335.13,128.57,1,0,0,0,0,2127.0,-37
1,84.28,375.05,131.95,263.21,217.7,93.71,470.55,128.57,1,0,0,0,0,-583.0,-31
1,84.28,375.05,131.95,263.21,217.7,93.71,470.55,128.57,1,0,0,0,0,-583.0,-31
1,259.83,476.64,124.31,267.27,152.83,196.28,168.67,60.32,1,0,0,0,0,-583.0,-57
2,223.13,245.57,124.31,267.27,36.98,196.28,0.0,60.32,1,0,0,0,0,-3077.0,6
2,223.13,245.57,124.31,267.27,36.98,196.28,0.0,60.32,1,0,0,0,0,-3077.0,6
2,181.11,355.65,124.31,267.27,227.74,196.28,93.05,60.32,1,0,0,0,0,-2499.0,-32
1,70.13,247.54,0.0,122.8,122.0,45.43,290.76,255.0,1,0,0,0,0,-2499.0,-37
1,124.68,317.4,136.8,278.4,93.5,173.19,284.23,125.99,1,0,0,0,0,-2789.0,-20
1,285.27,743.83,124.31,263.08,496.43,173.19,346.87,104.15,1,0,0,0,0,-723.0,-99
2,177.05,302.8,136.8,276.07,109.58,173.19,145.34,112.16,1,0,0,0,0,-1084.0,-12
0,0.0,0.0,124.31,267.27,0.0,196.28,0.0,60.32,1,0,0,0,0,-1013.0,79
2,280.72,631.78,285.19,542.44,450.44,309.6,248.72,130.56,1,0,0,0,0,-7476.0,-15
0,474.22,729.7,286.27,547.42,198.21,265.08,337.5,290.93,1,0,0,0,0,-7476.0,-27
2,263.15,501.77,297.08,539.37,143.96,243.28,278.11,203.51,1,0,0,0,0,-11519.0,5
0,237.87,602.67,321.81,587.27,293.75,333.67,576.24,146.72,1,0,0,0,0,-11234.0,-3
0,343.58,556.82,203.51,458.38,166.75,297.99,383.01,153.42,1,0,0,0,0,-6696.0,-19
1,163.2,273.03,266.31,468.55,125.53,180.04,156.86,277.8,1,0,0,0,0,-8929.0,42
2,224.53,359.41,313.68,559.21,98.41,196.1,201.24,285.19,1,0,0,0,0,-12137.0,33
1,530.47,947.76,321.81,587.27,380.58,333.67,495.2,146.72,1,0,0,0,0,1747.0,-34
2,240.62,545.38,220.15,506.88,192.79,282.51,403.82,176.78,0,0,0,0,0,36479.0,-6
0,240.93,437.84,189.79,440.01,151.03,236.73,202.95,204.8,1,0,0,0,0,-9406.0,1
2,152.8,241.88,322.64,552.83,82.6,220.15,90.25,282.51,1,0,0,0,0,-9534.0,62
2,152.8,241.88,322.64,552.83,82.6,220.15,90.25,282.51,1,0,0,0,0,-9534.0,62
0,199.33,352.6,243.28,465.12,106.12,203.51,181.7,297.99,1,0,0,0,0,-6590.0,24
0,159.46,344.12,198.99,460.58,179.02,285.19,146.09,309.6,1,0,0,0,0,-6590.0,23
2,56.91,270.94,220.15,506.88,307.98,282.51,0.0,176.78,0,0,0,1,0,25099.0,46
2,351.41,665.16,321.81,587.27,388.52,333.67,246.66,146.72,1,0,0,0,0,-10044.0,-10
2,219.41,550.86,204.8,499.75,324.27,326.93,423.84,279.81,1,0,0,0,0,-10044.0,-9
1,422.28,814.57,208.39,472.7,389.18,291.28,414.48,205.44,1,0,0,0,0,-10725.0,-42
0,131.95,263.21,182.51,437.98,93.71,286.88,128.57,144.38,1,0,0,0,0,-8823.0,46
0,131.95,263.21,182.51,437.98,93.71,286.88,128.57,144.38,1,0,0,0,0,-8823.0,46
1,35.88,283.5,277.75,535.85,241.19,283.41,399.86,266.31,1,0,0,0,0,-6461.0,48
0,71.16,106.29,352.08,608.17,35.26,263.35,34.4,237.7,1,0,0,0,0,-3521.0,108
0,83.02,144.6,265.08,529.04,43.35,290.93,92.88,206.65,1,0,0,0,0,-11717.0,97
0,311.38,654.39,364.52,833.28,423.62,431.97,273.06,535.56,1,0,0,0,0,2070.0,15
1,305.32,567.69,392.56,861.32,328.47,431.97,128.05,535.56,1,0,0,0,0,9546.0,27
1,229.27,551.58,531.11,950.07,237.87,364.52,293.75,431.97,1,0,0,0,0,-1688.0,44
2,185.58,463.68,259.97,637.18,332.91,299.48,268.05,476.73,1,0,0,0,0,-1688.0,22
1,499.85,848.52,476.73,916.44,272.07,422.25,457.3,436.46,1,0,0,0,0,748.0,4
0,215.71,429.91,422.25,878.86,217.28,436.46,245.28,488.27,1,0,0,0,0,-3072.0,51
0,321.31,548.25,364.52,833.28,256.79,431.97,216.94,535.56,1,0,0,0,0,-3072.0,29
2,380.65,582.73,508.22,916.26,177.05,293.64,174.81,532.0,1,0,0,0,0,15409.0,35
0,191.17,380.63,268.94,635.82,110.53,297.07,362.88,492.15,1,0,0,0,0,15409.0,34
0,47.19,104.65,140.5,478.96,55.21,300.78,30.5,285.27,0,0,0,0,1,1800.0,99
0,235.31,407.09,476.73,916.44,101.8,422.25,269.43,436.46,1,0,0,0,0,4755.0,59
0,280.59,469.42,531.11,950.07,141.17,364.52,248.77,431.97,1,0,0,0,0,4755.0,57
2,364.65,561.92,361.11,790.21,231.68,455.92,117.46,378.9,1,0,0,0,0,4755.0,29
1,354.31,587.28,271.68,732.98,280.59,531.11,146.27,364.52,1,0,0,0,0,4755.0,23
2,671.42,1117.4,346.87,840.51,534.75,496.8,422.95,566.04,0,0,0,0,1,42444.0,-12
1,334.69,795.24,326.26,830.1,519.05,517.23,481.09,519.04,0,0,0,0,1,7547.0,4
1,574.37,1137.04,293.64,809.31,684.51,532.0,603.97,489.1,0,0,1,0,0,10598.0,-15
2,818.02,1271.0,361.11,790.21,294.82,455.92,748.38,378.9,0,0,0,0,1,39693.0,-24
1,547.7,1063.52,293.64,809.31,524.46,532.0,479.68,489.1,0,0,0,0,1,23919.0,-11
2,600.77,925.03,294.49,738.38,339.37,485.12,237.12,326.26,0,0,0,0,1,25053.0,-16
0,170.61,591.42,300.78,663.1,500.94,285.27,332.43,512.47,0,0,0,0,1,24033.0,13
2,153.15,417.66,378.9,841.88,168.67,437.39,448.95,519.66,1,0,0,0,0,140.0,53
1,324.97,819.56,330.55,684.76,259.08,286.02,957.91,508.22,0,0,0,0,1,49725.0,-16
1,324.97,819.56,330.55,684.76,259.08,286.02,957.91,508.22,0,0,0,0,1,49725.0,-16
0,274.48,394.36,477.33,890.46,76.11,355.96,143.93,437.39,1,0,0,0,0,-2990.0,64
1,235.02,507.29,353.5,839.75,317.0,493.4,232.63,475.58,1,0,0,0,0,-498.0,29
0,351.41,665.16,364.52,833.28,388.52,431.97,246.66,535.56,1,0,0,0,0,-498.0,14
0,244.4,586.0,531.11,950.07,351.41,364.52,388.52,431.97,1,0,0,0,0,-498.0,38
0,267.17,487.67,326.26,830.1,146.01,517.23,387.32,519.04,0,1,0,0,0,5077.0,48
1,140.86,374.8,531.11,950.07,379.54,364.52,70.12,431.97,1,0,0,0,0,-1776.0,72
2,37.31,303.68,492.15,923.91,280.04,392.78,179.13,480.85,1,0,0,0,0,-2066.0,84
1,238.61,645.95,364.52,833.28,347.0,431.97,420.95,535.56,0,0,0,0,1,47407.0,16
0,227.19,559.25,397.47,827.81,397.21,447.36,292.03,346.87,1,0,0,0,0,-1818.0,33
2,124.31,263.08,285.27,743.83,173.19,496.43,104.15,346.87,1,0,0,0,0,723.0,99
0,366.71,701.03,276.23,478.11,270.58,180.34,509.67,245.07,1,0,0,0,0,3575.0,-33
2,116.21,298.85,192.12,402.19,179.64,241.46,234.39,170.74,1,0,0,0,0,-75.0,21
1,168.06,279.85,242.22,490.94,59.04,284.85,159.4,190.95,1,0,0,0,0,-75.0,54
1,112.36,392.24,271.18,506.39,242.62,257.82,288.23,190.95,1,0,0,0,0,-468.0,19
2,229.27,551.58,327.44,552.75,237.87,240.45,293.75,189.29,1,0,0,0,0,-183.0,1
2,246.69,648.4,150.7,380.76,472.57,271.82,368.5,188.02,1,0,0,0,0,2253.0,-45
2,235.07,658.07,276.22,509.01,499.85,238.43,272.07,201.23,1,0,0,0,0,2253.0,-22
1,223.98,610.5,202.09,475.73,406.57,327.44,316.65,232.29,1,0,0,0,0,2253.0,-19
2,140.48,293.76,287.73,490.55,91.6,182.06,198.47,215.43,1,0,0,0,0,-239.0,46
2,127.5,264.61,236.19,478.46,123.58,227.08,156.04,303.86,1,0,0,0,0,-239.0,54
2,49.02,187.26,220.07,470.95,157.92,217.63,136.07,327.44,1,0,0,0,0,-239.0,71
2,67.91,366.91,250.01,503.07,254.11,261.63,368.65,286.11,1,0,0,0,0,4355.0,24
0,105.9,215.88,220.07,470.95,85.43,217.63,163.7,327.44,1,0,0,0,0,-1544.0,64
0,160.2,207.84,126.22,357.83,91.85,276.67,0.0,188.02,1,0,0,0,0,2122.0,46
1,247.29,486.09,201.16,413.27,212.47,241.46,312.5,190.96,1,0,0,0,0,6260.0,-13
0,242.04,390.88,242.22,499.51,119.88,303.86,242.32,187.82,1,0,0,0,0,15794.0,15
1,230.35,345.26,303.86,503.86,91.2,187.82,159.78,243.84,1,0,0,0,0,-1180.0,24
1,126.21,450.22,190.95,400.4,322.97,229.75,469.99,208.32,1,0,0,0,0,1645.0,-9
0,69.89,214.53,303.86,503.86,119.71,187.82,218.66,243.84,1,0,0,0,0,931.0,56
1,148.75,282.68,187.11,425.76,98.18,218.03,268.46,242.22,1,0,0,0,0,-1671.0,41
0,13.77,48.43,289.07,477.53,64.16,144.88,8.6,266.06,1,0,0,0,0,-792.0,119
1,285.14,746.44,217.63,490.48,531.11,327.44,364.52,235.68,1,0,0,0,0,1505.0,-38
1,131.23,273.99,287.73,490.55,129.6,182.06,152.85,215.43,1,0,0,0,0,1144.0,57
2,225.29,392.37,212.96,467.48,204.73,271.18,106.59,276.23,1,0,0,0,0,1144.0,14
1,421.02,726.46,202.09,475.73,308.76,327.44,222.65,232.29,1,0,0,0,0,10642.0,-38
1,537.3,866.29,207.4,463.72,323.85,291.3,278.38,268.42,1,0,0,0,0,10642.0,-48
1,78.95,261.14,150.7,380.76,151.36,271.82,191.04,188.02,1,0,0,0,0,-1199.0,37
1,179.35,298.91,187.11,425.76,98.18,218.03,163.94,242.22,1,0,0,0,0,-1199.0,35
1,309.5,551.64,182.06,389.27,253.51,215.43,271.92,235.83,1,0,0,0,0,-313.0,-29
2,479.05,838.99,236.19,478.46,269.36,227.08,584.93,303.86,1,0,0,0,0,326.0,-44
0,297.5,398.53,238.43,455.06,115.46,201.23,55.29,266.06,1,0,0,0,0,2228.0,9
1,371.57,737.54,217.63,490.48,267.41,327.44,549.99,235.68,1,0,0,0,0,9635.0,-37
0,99.63,417.54,236.19,478.46,241.19,227.08,407.97,303.86,1,0,0,0,0,4590.0,13
1,0.0,245.32,201.23,417.73,313.37,266.06,185.62,181.0,1,0,0,0,0,-740.0,46
0,95.09,385.6,287.73,490.55,308.55,182.06,257.25,215.43,1,0,0,0,0,-740.0,20
1,131.84,334.24,276.22,509.01,279.44,238.43,0.0,201.23,1,0,0,0,0,-740.0,35
1,350.01,680.68,0.0,100.12,271.46,109.22,532.02,0.0,1,0,0,0,0,3494.0,-129
0,315.71,529.05,0.0,100.12,193.34,109.22,159.92,0.0,1,0,0,0,0,16833.0,-110
1,73.69,227.14,8.6,88.11,153.08,0.0,99.99,227.54,1,0,0,0,0,-1261.0,-43
2,21.5,60.29,0.0,79.51,19.35,0.0,39.56,227.54,0,0,0,0,0,-133.0,11
1,89.52,285.79,0.0,100.12,149.75,109.22,223.35,0.0,1,0,0,0,0,-642.0,-54
1,251.9,582.78,141.31,240.04,393.19,109.22,290.64,0.0,1,0,0,0,0,10561.0,-79
1,398.48,673.37,0.0,100.12,328.25,109.22,179.31,0.0,1,0,0,0,0,-394.0,-127
1,259.01,599.0,172.93,326.37,337.22,139.64,434.86,151.36,1,0,0,0,0,4774.0,-48
1,202.38,539.77,211.88,337.43,311.38,111.22,423.62,101.48,1,0,0,0,0,4774.0,-37
2,79.38,127.03,108.48,315.72,91.85,220.71,0.0,156.01,1,0,0,0,0,3321.0,55
1,201.03,268.42,119.74,271.33,79.67,100.3,91.85,242.78,1,0,0,0,0,3321.0,1
0,213.83,384.25,144.93,271.76,192.72,106.71,163.2,192.31,1,0,0,0,0,3321.0,-30
2,133.77,288.96,78.95,261.14,161.93,151.36,148.35,191.04,1,0,0,0,0,113.0,-11
1,594.92,913.42,114.63,315.36,390.29,220.71,226.34,110.28,0,0,0,0,1,7503.0,-85
1,100.03,365.04,110.6,295.06,168.67,170.71,466.4,111.46,1,0,0,0,0,2844.0,-19
2,274.86,597.42,203.0,327.44,357.1,112.7,316.59,89.53,1,0,0,0,0,2206.0,-54
1,229.89,603.48,175.65,312.36,485.22,111.22,282.37,108.48,1,0,0,0,0,1525.0,-60
1,383.36,715.86,112.7,257.6,395.44,89.53,256.93,206.17,1,0,0,0,0,5789.0,-88
2,279.44,410.57,158.01,286.81,0.0,110.6,313.37,170.71,1,0,0,0,0,459.0,-41
0,0.0,5.59,158.01,286.81,0.0,110.6,0.0,170.71,1,0,0,0,0,-472.0,83
0,270.3,600.33,341.38,563.47,306.61,215.71,448.9,217.28,1,0,0,0,0,5142.0,-8
2,274.01,635.14,336.51,711.22,477.39,417.74,190.76,297.93,1,0,0,0,0,5142.0,9
0,197.11,422.46,408.03,708.63,315.92,310.08,112.37,341.38,1,0,0,0,0,9007.0,39
1,443.79,851.47,256.79,439.48,399.49,230.53,288.0,164.4,1,0,0,0,0,3820.0,-57
0,315.71,529.05,341.38,563.47,193.34,215.71,159.92,217.28,1,0,0,0,0,18481.0,5
0,305.21,529.08,321.31,548.25,223.35,256.79,290.37,216.94,1,0,0,0,0,5922.0,4
0,68.23,229.86,256.79,439.48,207.81,230.53,141.37,164.4,1,0,0,0,0,23.0,43
0,200.08,320.61,315.56,587.05,90.81,303.62,139.07,235.39,1,0,0,0,0,23.0,52
1,192.3,352.67,441.18,650.94,114.38,166.37,156.14,305.16,0,0,0,0,0,16219.0,50
1,192.3,352.67,441.18,650.94,114.38,166.37,156.14,305.16,0,0,0,0,0,16219.0,50
2,242.04,390.88,291.01,589.46,119.88,382.36,242.32,155.11,1,0,0,0,0,17361.0,35
2,370.01,920.21,297.93,596.37,689.03,382.36,401.73,155.11,0,0,0,0,1,23206.0,-32
2,315.74,594.46,321.31,548.25,145.29,256.79,520.16,216.94,1,0,0,0,0,3212.0,-7
1,103.38,185.88,336.51,728.4,14.28,467.24,116.58,233.47,1,0,0,0,0,2498.0,107
1,159.46,344.12,315.56,587.05,179.02,303.62,146.09,235.39,1,0,0,0,0,6028.0,43
0,121.72,305.97,233.47,565.0,201.1,441.18,163.01,166.37,1,0,0,0,0,6028.0,51
1,0.0,118.46,377.55,529.43,21.5,67.6,148.35,263.42,1,0,0,0,0,-104.0,103
1,357.1,636.77,303.62,521.04,316.59,235.39,245.14,245.28,1,0,0,0,0,2574.0,-20
2,351.41,665.16,321.31,548.25,388.52,256.79,246.66,216.94,1,0,0,0,0,2574.0,-14
1,244.4,586.0,299.13,580.21,351.41,321.31,388.52,256.79,1,0,0,0,0,2574.0,-3
1,229.04,534.37,330.67,638.43,244.4,320.03,351.41,321.31,1,0,0,0,0,2574.0,17
1,140.86,374.8,299.13,580.21,379.54,321.31,70.12,256.79,1,0,0,0,0,1296.0,31
0,140.86,374.8,299.13,580.21,379.54,321.31,70.12,256.79,1,0,0,0,0,1296.0,31
2,78.69,260.06,321.31,548.25,67.94,256.79,400.55,216.94,1,0,0,0,0,34080.0,61
0,422.25,878.86,215.71,429.91,436.46,217.28,488.27,245.28,1,0,0,0,0,3072.0,-51
2,271.68,732.98,330.67,629.6,531.11,312.56,364.52,304.31,1,0,0,0,0,3072.0,-15
1,225.29,392.37,467.24,749.6,204.73,233.47,106.59,441.18,1,0,0,0,0,2711.0,50
0,231.77,539.11,313.36,609.31,327.58,315.56,309.5,303.62,1,0,0,0,0,1254.0,15
1,452.69,776.04,546.98,822.43,248.53,275.78,454.98,377.55,1,0,0,0,0,11202.0,6
2,345.77,693.21,321.31,548.25,434.99,256.79,220.22,216.94,1,0,0,0,0,6157.0,-17
0,199.37,386.2,330.67,629.6,95.09,312.56,257.13,304.31,1,0,0,0,0,827.0,41
1,238.81,301.89,291.01,589.46,78.84,382.36,55.94,155.11,1,0,0,0,0,9097.0,65
0,175.05,316.63,291.01,589.46,194.93,382.36,147.06,155.11,1,0,0,0,0,769.0,56
1,270.3,600.33,333.72,639.54,306.61,325.9,448.9,340.7,1,0,0,0,0,2568.0,4
1,474.22,716.28,454.78,737.28,198.21,233.47,251.55,407.09,1,0,0,0,0,2568.0,3
2,204.8,499.75,219.41,550.86,326.93,324.27,279.81,423.84,1,0,0,0,0,10044.0,9
0,255.57,520.24,349.59,640.59,255.15,320.91,402.14,268.52,1,0,0,0,0,-1475.0,17
2,402.57,610.72,251.73,551.5,111.06,242.48,255.52,336.09,1,0,0,0,0,-1475.0,-9
2,237.87,602.67,351.41,665.16,293.75,388.52,576.24,246.66,1,0,0,0,0,-1190.0,7
2,327.44,552.75,244.4,586.0,240.45,351.41,189.29,388.52,1,0,0,0,0,-1007.0,5
0,121.51,344.15,235.02,507.29,264.72,317.0,200.91,232.63,1,0,0,0,0,-2574.0,39
2,382.36,591.2,349.59,640.59,155.11,320.91,337.41,268.52,1,0,0,0,0,-2574.0,7
2,88.55,312.7,251.73,551.5,194.38,242.48,316.25,336.09,1,0,0,0,0,15907.0,46
0,337.64,636.06,333.72,639.54,343.58,325.9,166.75,340.7,1,0,0,0,0,3348.0,1
0,208.97,293.89,236.73,565.93,43.86,349.59,148.75,320.91,1,0,0,0,0,1115.0,63
1,400.99,881.95,320.91,558.38,511.57,268.52,476.58,240.57,0,1,0,0,0,16121.0,-36
2,288.58,748.81,232.66,565.43,442.11,333.72,543.9,325.9,1,0,0,0,0,11791.0,-24
1,347.19,906.99,236.73,556.44,652.83,321.7,481.01,345.86,0,0,0,0,1,40191.0,-42
2,589.6,1340.13,345.86,582.87,761.63,275.53,655.05,251.05,0,0,0,0,1,46847.0,-48
1,857.8,1511.44,533.02,811.05,412.01,222.8,1153.12,349.59,0,0,0,0,1,46847.0,-29
0,232.88,442.62,345.86,582.87,272.71,275.53,146.69,251.05,0,0,0,0,1,11844.0,30
1,666.86,1219.48,423.84,626.36,535.42,221.99,623.39,215.22,0,0,0,0,1,26899.0,-42
0,110.58,188.64,343.35,646.05,45.15,388.52,102.18,210.83,0,0,0,0,0,14427.0,93
2,256.48,450.03,435.56,717.56,166.87,254.58,264.96,277.66,1,0,0,0,0,638.0,35
0,36.04,100.74,224.64,611.49,0.0,504.72,157.73,219.41,0,0,0,0,0,66310.0,122
0,134.73,333.24,244.4,586.0,201.1,351.41,151.3,388.52,1,0,0,0,0,3454.0,48
2,140.86,338.16,244.4,583.06,300.78,351.41,65.59,388.52,1,0,0,0,0,-1278.0,42
1,845.26,1242.23,320.91,558.38,272.3,268.52,449.0,240.57,0,0,1,0,0,12141.0,-53
2,378.9,841.88,357.1,636.77,437.39,316.59,519.66,245.14,1,0,0,0,0,498.0,-15
0,71.58,129.47,343.35,646.05,62.3,388.52,44.29,210.83,0,0,0,0,0,9019.0,107
0,421.02,726.46,251.73,551.5,308.76,242.48,222.65,336.09,1,0,0,0,0,9635.0,-27
0,203.0,327.44,274.86,597.42,112.7,357.1,89.53,316.59,1,0,0,0,0,-2206.0,54
2,389.73,742.68,251.73,551.5,313.07,242.48,466.48,336.09,1,0,0,0,0,-681.0,-29
0,453.67,774.43,504.72,795.13,172.04,219.41,557.4,343.35,1,0,0,0,0,8628.0,5
1,270.3,600.33,143.96,426.82,306.61,309.01,448.9,397.09,1,0,0,0,0,4043.0,-24
1,161.21,423.43,432.7,663.09,297.08,263.15,243.28,143.96,1,0,0,0,0,11519.0,31
1,192.12,402.19,398.8,590.55,241.46,156.95,170.74,160.66,1,0,0,0,0,468.0,33
2,271.18,506.39,112.36,392.24,257.82,242.62,190.95,288.23,1,0,0,0,0,468.0,-19
1,193.34,392.41,278.11,557.11,159.92,415.99,343.48,46.12,1,0,0,0,0,17382.0,35
2,88.55,312.7,402.57,610.72,194.38,111.06,316.25,255.52,1,0,0,0,0,17382.0,55
1,305.21,529.08,243.93,522.54,223.35,398.8,290.37,156.95,1,0,0,0,0,4823.0,-3
