home_win,attack_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,defence_diff,full_age_diff,goalkeeeper_overall_diff,growth_diff,midfield_diff,overall_diff,prestige_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,attack_home_defence_away_diff,attack_away_defence_home_diff,cur_year_avg_weighted_diff,cur_year_avg_diff,last_year_avg_weighted_diff,last_year_avg_diff,previous_points_diff,rank_change_diff,rank_diff,three_year_ago_avg_diff,three_year_ago_weighted_diff,total_points_diff,two_year_ago_avg_diff,two_year_ago_weighted_diff
1,15.0,8.0,-18.0,-6.0,-11.0,-13.0,19.0,21.0,4.0,7.0,13.0,-1.5199999999999996,21.0,1.391304347826087,13.0,14.0,4.0,-3.8200000000000003,26.195652173913043,77.5217391304348,15.0,-13.0,467.91,467.91,93.07999999999998,186.14999999999998,743.0,-4.0,-66.0,28.600000000000023,5.719999999999999,718.1199999999999,504.68,151.41000000000003
1,7.0,3.0,-9.0,-5.0,1.0,-19.0,4.0,25.0,-6.0,7.0,7.0,-0.9500000000000028,5.0,1.0,5.0,5.0,-0.0,-2.460000000000001,3.5304347826086966,13.652173913043478,7.0,-7.0,88.36000000000001,88.36000000000001,107.16,214.32,210.0,-4.0,-33.0,114.66000000000003,22.930000000000007,207.18,-37.56999999999999,-11.260000000000005
0,-0.0,-4.0,1.0,-10.0,-4.0,3.0,-1.0,2.0,-4.0,-1.0,-9.0,0.39000000000000057,-11.0,-0.956521739130435,-5.0,-6.0,-1.0,0.2699999999999996,-8.565217391304346,-33.78260869565217,-4.0,5.0,43.539999999999964,43.539999999999964,17.980000000000018,35.960000000000036,-42.0,-3.0,4.0,-87.89999999999998,-17.580000000000013,-107.25999999999999,-503.99,-151.19
0,-6.0,-31.0,1.0,-3.0,-0.0,6.0,-13.0,-5.0,-4.0,-0.0,-3.0,-0.1700000000000017,-8.0,-0.2608695652173916,-1.0,-4.0,-1.0,0.6400000000000006,-12.782608695652174,-31.956521739130444,-4.0,5.0,-416.33000000000004,-416.33000000000004,-1.4399999999999977,-2.8700000000000045,-341.0,3.0,16.0,167.66999999999996,33.53,-327.54999999999995,188.97000000000003,56.69
1,9.0,-22.0,-8.0,16.0,-8.0,-5.0,11.0,14.0,5.0,-12.0,9.0,-1.6900000000000013,16.0,0.21739130434782616,11.0,10.0,5.0,-0.0,29.125,94.13043478260869,8.0,-10.0,356.73,356.73,-27.50999999999999,-55.00999999999999,551.0,-0.0,-30.0,186.33999999999997,37.269999999999996,584.47,726.5700000000002,217.97000000000003
1,11.0,-22.0,-13.0,6.0,3.0,-2.0,1.0,8.0,12.0,-6.0,10.0,-3.039999999999999,25.0,1.347826086956522,14.0,14.0,8.0,-2.8200000000000003,30.32,99.65217391304347,9.0,-12.0,229.10000000000002,229.10000000000002,1.5200000000000102,3.0400000000000205,497.0,3.0,-27.0,204.38,40.88,548.9000000000001,924.6500000000001,277.40000000000003
1,7.0,27.0,-16.0,-16.0,18.0,-8.0,-32.0,-2.0,-28.0,8.0,12.0,3.0,12.0,-2.999999999999999,13.0,13.0,5.0,2.280000000000001,8.23891304347826,39.52173913043478,14.0,-5.0,344.78000000000003,344.78000000000003,169.26,338.53,676.0,-6.0,-73.0,66.23000000000002,13.239999999999995,675.1600000000001,492.87,147.86
1,11.0,36.0,4.0,4.0,27.0,31.0,-10.0,-13.0,-28.0,-3.0,9.0,0.5899999999999999,12.0,-1.273913043478261,10.0,10.0,6.0,0.28000000000000114,9.456521739130434,43.73913043478261,11.0,-9.0,360.26000000000005,360.26000000000005,55.95,111.91,534.0,-8.0,-47.0,-27.660000000000025,-5.530000000000001,518.44,359.16999999999996,107.75
1,5.0,3.0,-21.0,-0.0,-11.0,-10.0,6.0,1.0,-29.0,-6.0,2.0,2.4299999999999997,-1.0,-2.130434782608696,-1.0,1.0,-0.0,3.4499999999999993,1.806521739130436,19.782608695652172,6.0,-1.0,424.97999999999996,424.97999999999996,16.75999999999999,33.51999999999998,381.0,1.0,-29.0,-85.48999999999995,-17.099999999999994,346.75,-259.65,-77.89
2,-7.0,15.0,-3.0,7.0,-0.0,10.0,-6.0,-6.0,3.0,13.0,-10.0,0.9600000000000009,3.0,-0.5217391304347827,-6.0,-8.0,-3.0,1.3599999999999994,-13.563478260869566,-51.82608695652174,-6.0,11.0,-400.18000000000006,-400.18000000000006,-157.94,-315.87,-565.0,-9.0,55.0,46.370000000000005,9.27000000000001,-628.4199999999998,-265.22,-79.56
0,-6.0,-23.0,-3.0,5.0,-5.0,-5.0,-5.0,-17.0,-16.0,-8.0,-7.0,0.5399999999999991,-5.0,-0.35812356979405013,-11.0,-8.0,-3.0,-0.5500000000000007,2.3973913043478263,11.173913043478262,-4.0,9.0,-449.0899999999999,-449.0899999999999,-111.10999999999999,-222.22999999999996,-482.0,-24.0,70.0,-164.19000000000005,-32.83999999999999,-650.03,-189.98,-56.99
1,2.0,-6.0,1.0,12.0,4.0,9.0,-25.0,-3.0,2.0,-12.0,-6.0,2.91,-10.0,-1.0,-4.0,-5.0,-3.0,5.280000000000001,-4.5293478260869575,-30.347826086956523,-2.0,2.0,-163.32000000000005,-163.32000000000005,72.55999999999997,145.09999999999997,-44.0,-2.0,6.0,176.91999999999996,35.39,-56.50999999999999,-3.759999999999991,-1.1299999999999955
0,10.0,-1.0,-13.0,-4.0,-21.0,10.0,-6.0,-17.0,-13.0,16.0,4.0,-2.1899999999999977,-6.0,1.147826086956522,4.0,5.0,3.0,-1.0899999999999999,7.26086956521739,40.73913043478261,6.0,-8.0,-281.63999999999993,-281.63999999999993,109.25999999999999,218.52999999999997,-155.0,-3.0,20.0,-46.48999999999995,-9.299999999999997,-257.65999999999997,-253.25000000000006,-75.97
1,1.0,-38.0,4.0,-11.0,-22.0,-5.0,-22.0,-7.0,-10.0,-14.0,1.0,-0.5899999999999999,1.0,0.3880434782608697,-0.0,2.0,2.0,-1.2699999999999996,-7.025,-30.65217391304348,0.0,-2.0,37.629999999999995,37.629999999999995,-273.28999999999996,-546.5899999999999,-263.0,1.0,24.0,-38.85000000000002,-7.769999999999996,-237.05999999999995,21.269999999999982,6.3799999999999955
0,13.0,18.0,-13.0,-1.0,4.0,1.0,20.0,19.0,27.0,-0.0,8.0,-0.389999999999997,6.0,-0.7391304347826089,7.0,9.0,5.0,-0.4499999999999993,21.408695652173915,83.69565217391305,15.0,-6.0,485.64,485.64,129.07999999999998,258.14,949.0,-6.0,-35.0,305.54999999999995,61.109999999999985,925.85,833.4300000000001,250.02999999999997
2,-5.0,-29.0,-34.0,-36.0,-0.0,-14.0,-45.0,14.0,2.0,30.0,-4.0,-1.4299999999999997,7.0,1.6826086956521737,-4.0,-3.0,-0.0,-2.4499999999999993,2.0782608695652174,8.0,-3.0,6.0,72.73000000000002,72.73000000000002,33.91999999999999,67.83999999999997,-46.0,19.0,-11.0,7.7900000000000205,1.5600000000000023,69.23000000000002,-129.92000000000002,-38.980000000000004
2,-6.0,-14.0,-2.0,-2.0,-18.0,1.0,-13.0,-0.0,-1.0,5.0,-7.0,0.08000000000000185,-8.0,0.5652173913043477,-7.0,-7.0,-4.0,0.9100000000000001,-2.9684782608695652,-18.82608695652174,-4.0,9.0,-340.44000000000005,-340.44000000000005,15.650000000000006,31.310000000000002,-664.0,37.0,56.0,-100.27999999999997,-20.060000000000002,-448.91,-346.88,-104.06
1,8.0,-20.0,-26.0,14.0,-8.0,-2.0,14.0,20.0,24.0,18.0,10.0,3.6499999999999986,11.0,-3.3478260869565215,13.0,11.0,4.0,3.91,9.209782608695651,43.30434782608695,12.0,-6.0,153.2800000000001,153.2800000000001,135.09,270.17,539.0,-9.0,-19.0,127.70000000000005,25.539999999999992,442.6700000000001,429.20000000000005,128.76
2,-5.0,16.0,-6.0,14.0,16.0,-1.0,28.0,-1.0,1.0,12.0,-4.0,-0.4799999999999969,-4.0,0.8695652173913042,1.0,-2.0,-0.0,-1.6400000000000006,-3.922826086956521,-2.6956521739130395,1.0,10.0,2.240000000000009,2.240000000000009,75.59,151.17000000000002,201.0,-4.0,-5.0,105.00999999999999,21.0,150.1300000000001,171.03999999999996,51.32000000000002
1,2.0,-10.0,20.0,19.0,-40.0,4.0,1.0,-18.0,-18.0,-44.0,1.0,-0.1999999999999993,6.0,0.6499999999999999,-3.0,1.0,-2.0,-1.5399999999999991,-0.0,-0.0,6.0,3.0,-3.430000000000007,-3.430000000000007,32.06999999999999,64.14000000000004,65.0,1.0,-10.0,170.31,34.059999999999995,78.01999999999998,51.06999999999999,15.32
1,5.0,2.0,-12.0,-12.0,8.0,3.0,8.0,-21.0,-12.0,18.0,11.0,-1.0199999999999996,7.0,0.5326086956521738,5.0,8.0,1.0,1.2699999999999996,-0.7669565217391303,-3.3043478260869565,8.0,-8.0,183.49,183.49,15.920000000000002,31.849999999999994,224.0,-2.0,-45.0,183.56,36.72,241.28000000000003,17.200000000000003,5.16
0,-9.0,-20.0,-15.0,-30.0,-4.0,-25.0,-22.0,7.0,-28.0,-5.0,-13.0,-3.5199999999999996,-7.0,4.304347826086956,-10.0,-12.0,-8.0,-2.1900000000000013,-21.381521739130438,-82.6086956521739,-9.0,13.0,-370.68,-370.68,-135.29000000000002,-270.58000000000004,-535.0,-19.0,56.0,-218.70000000000005,-43.739999999999995,-760.97,-704.19,-211.26000000000002
2,-7.0,-26.0,-1.0,4.0,19.0,19.0,-7.0,-6.0,-10.0,2.0,-4.0,-0.5599999999999987,-13.0,0.9130434782608696,2.0,-3.0,1.0,0.35999999999999943,-10.15652173913043,-37.086956521739125,-5.0,6.0,-244.86,-244.86,-213.82000000000002,-427.63000000000005,-508.0,6.0,16.0,-235.34000000000003,-47.05999999999999,-481.11,82.11000000000001,24.629999999999995
1,-3.0,-0.0,9.0,30.0,6.0,23.0,-14.0,-27.0,1.0,-8.0,5.0,-0.3500000000000014,1.0,-0.13043478260869534,-3.0,1.0,1.0,-1.5500000000000007,0.9739130434782659,-7.652173913043484,5.0,3.0,-160.23000000000002,-160.23000000000002,-14.489999999999952,-28.959999999999923,-323.0,1.0,2.0,40.47000000000003,8.08999999999999,-211.40999999999985,-149.32000000000005,-44.78999999999999
2,1.0,19.0,11.0,-14.0,8.0,-13.0,1.0,-10.0,-14.0,-3.0,-0.0,-0.22000000000000242,-6.0,0.26086956521739113,-1.0,-1.0,-0.0,-0.46000000000000085,-0.10543478260869676,7.043478260869556,5.0,4.0,139.0,139.0,-126.61999999999998,-253.24000000000007,39.0,-1.0,-1.0,4.569999999999936,0.9100000000000108,88.43000000000006,250.4799999999999,75.14000000000001
0,5.0,-17.0,-12.0,-17.0,-18.0,-32.0,-2.0,-0.0,-2.0,15.0,4.0,2.780000000000001,-1.0,-1.4347826086956519,9.0,6.0,1.0,1.0,1.7749999999999995,15.782608695652172,6.0,-3.0,-124.81,-124.81,41.58000000000001,83.16000000000003,-121.0,-3.0,14.0,-91.51999999999998,-18.300000000000004,-127.85000000000002,-87.68999999999998,-26.310000000000002
1,10.0,-17.0,-9.0,-14.0,-16.0,-14.0,-13.0,11.0,9.0,3.0,8.0,-0.4700000000000024,13.0,0.1304347826086958,2.0,6.0,2.0,1.7300000000000004,10.456521739130434,29.82608695652174,14.0,-4.0,126.54000000000002,126.54000000000002,-6.389999999999986,-12.789999999999964,256.0,-0.0,-10.0,216.53999999999996,43.31,242.56999999999994,263.73,79.12
1,7.0,-5.0,-29.0,-16.0,6.0,-34.0,-5.0,-1.0,-1.0,-3.0,7.0,-3.91,7.0,3.434782608695653,7.0,6.0,1.0,-5.629999999999999,3.4684782608695657,10.260869565217392,11.0,-3.0,63.74999999999997,63.74999999999997,-15.029999999999987,-30.07000000000002,94.0,-3.0,-12.0,172.59999999999997,34.52,71.95999999999992,-37.6,-11.28
1,-0.0,-1.0,-9.0,-16.0,4.0,-15.0,-9.0,-3.0,14.0,15.0,-0.0,-0.3500000000000014,3.0,1.0,-0.0,-0.0,1.0,0.8999999999999986,-0.9206521739130444,-4.60869565217391,-1.0,-1.0,55.27000000000001,55.27000000000001,56.079999999999984,112.14999999999998,275.0,4.0,-41.0,154.85,30.97,225.27000000000004,276.49,82.95
1,8.0,-12.0,11.0,14.0,12.0,16.0,-4.0,-3.0,3.0,6.0,9.0,-1.9600000000000009,9.0,0.3043478260869561,5.0,8.0,4.0,-1.629999999999999,16.07521739130435,61.47826086956522,10.0,-7.0,292.1,292.1,199.49,398.97,478.0,13.0,-45.0,24.58000000000004,4.909999999999997,521.6600000000001,83.86000000000001,25.150000000000006
1,8.0,5.0,-9.0,-1.0,-12.0,6.0,15.0,-4.0,10.0,-0.0,5.0,0.5700000000000003,16.0,-0.17391304347826075,9.0,8.0,4.0,-0.5500000000000007,19.569565217391304,63.173913043478265,8.0,-5.0,423.38,423.38,-25.439999999999998,-50.870000000000005,511.0,-1.0,-32.0,-19.180000000000007,-3.8299999999999983,556.23,540.37,162.10999999999999
1,5.0,27.0,-1.0,-0.0,27.0,8.0,16.0,-12.0,-11.0,16.0,4.0,-0.5199999999999996,4.0,0.05760869565217375,2.0,5.0,3.0,-0.6400000000000006,-0.9256521739130434,-4.043478260869565,8.0,-1.0,171.88,171.88,80.91000000000001,161.83,305.0,10.0,-66.0,145.33,29.07,317.24999999999994,117.92000000000002,35.379999999999995
0,-7.0,-6.0,15.0,-0.0,18.0,9.0,-21.0,-11.0,3.0,-1.0,-8.0,-1.1699999999999982,-3.0,1.4347826086956519,-3.0,-5.0,-0.0,-0.4499999999999993,-8.17391304347826,-38.65217391304348,-3.0,12.0,-455.89,-455.89,93.48999999999998,186.99,-211.0,-4.0,19.0,228.87999999999997,45.769999999999996,-282.83000000000015,112.63,33.790000000000006
1,5.0,9.0,-0.0,-1.0,9.0,-15.0,25.0,5.0,2.0,25.0,7.0,-2.5,14.0,0.6189931350114413,9.0,8.0,3.0,-2.6400000000000006,-2.9380434782608686,-14.0,9.0,-3.0,96.37000000000006,96.37000000000006,28.849999999999994,57.69999999999999,230.0,-8.0,-5.0,-77.10000000000002,-15.420000000000002,128.80000000000007,63.37000000000006,19.01000000000002
1,3.0,-35.0,22.0,-1.0,17.0,18.0,17.0,35.0,22.0,10.0,1.0,-0.4800000000000004,-1.0,3.652173913043478,-0.0,5.0,11.0,-1.5399999999999991,-2.325434782608696,-11.347826086956525,4.0,0.0,340.17999999999995,340.17999999999995,-5.240000000000009,-10.490000000000009,390.0,17.0,-72.0,260.65,52.129999999999995,465.65,261.97,78.59
2,6.0,1.0,-8.0,10.0,14.0,-3.0,-4.0,-3.0,4.0,19.0,-0.0,1.120000000000001,1.0,-1.5619565217391305,-4.0,-2.0,-2.0,0.8200000000000003,7.804347826086954,30.91304347826087,5.0,-1.0,247.95999999999998,247.95999999999998,184.52999999999997,369.04999999999995,559.0,-8.0,-32.0,-103.79000000000002,-20.760000000000005,463.35,172.07,51.620000000000005
2,7.0,-0.0,-18.0,-6.0,-20.0,-30.0,11.0,15.0,-9.0,-13.0,7.0,0.7799999999999976,-7.0,-0.652173913043478,3.0,4.0,-0.0,1.0899999999999999,4.564130434782609,28.52173913043478,11.0,-3.0,378.28999999999996,378.28999999999996,100.22000000000001,200.42999999999998,482.0,-13.0,-37.0,-253.97,-50.78999999999999,434.4100000000001,22.30000000000001,6.689999999999998
1,8.0,2.0,-10.0,-18.0,-14.0,-16.0,3.0,9.0,15.0,-0.0,4.0,1.3900000000000006,-0.0,-0.8260869565217395,7.0,5.0,2.0,1.0,11.25869565217391,41.52173913043479,14.0,2.0,187.54999999999995,187.54999999999995,35.119999999999976,70.21999999999997,323.0,1.0,-4.0,-52.50999999999999,-10.5,259.8399999999999,158.94000000000005,47.67999999999998
1,-6.0,3.0,10.0,15.0,-0.0,33.0,-11.0,-0.0,1.0,-10.0,-7.0,-0.0400000000000027,-7.0,-0.4782608695652175,-9.0,-7.0,-3.0,2.8099999999999987,-2.416304347826087,-17.130434782608695,-3.0,10.0,-188.23,-188.23,-71.55000000000001,-143.08999999999997,-252.0,-4.0,43.0,-44.170000000000016,-8.829999999999998,-293.68999999999994,-83.63,-25.089999999999996
1,-5.0,-3.0,-17.0,28.0,8.0,12.0,27.0,9.0,15.0,15.0,-3.0,1.0899999999999999,2.0,-1.217391304347826,4.0,-1.0,-0.0,-0.9100000000000001,-2.7391304347826058,-2.565217391304344,0.0,8.0,-21.269999999999982,-21.269999999999982,141.40999999999997,282.83000000000004,111.0,-0.0,-3.0,14.680000000000064,2.9399999999999977,98.25,-82.78999999999996,-24.830000000000013
1,-5.0,10.0,6.0,8.0,27.0,-4.0,3.0,-1.0,5.0,-4.0,-3.0,2.1499999999999986,11.0,-2.321739130434783,-1.0,-2.0,-3.0,2.5500000000000007,-3.809782608695652,-16.47826086956522,-7.0,1.0,143.05,143.05,-65.81000000000002,-131.62000000000003,69.0,2.0,-6.0,-167.25,-33.45,118.74000000000001,249.82000000000005,74.95
2,-3.0,3.0,-6.0,-8.0,-2.0,7.0,2.0,-11.0,-19.0,9.0,-2.0,1.259999999999998,-4.0,-1.3913043478260874,-5.0,-3.0,-0.0,2.1799999999999997,-6.094565217391303,-15.130434782608695,-3.0,2.0,-45.31999999999999,-45.31999999999999,65.60999999999999,131.20999999999998,125.0,-3.0,-10.0,-2.8000000000000114,-0.5600000000000023,57.460000000000036,125.77999999999997,37.739999999999995
1,-1.0,19.0,31.0,18.0,12.0,33.0,18.0,1.0,2.0,-2.0,-1.0,2.6900000000000013,-3.0,-2.9565217391304346,1.0,-0.0,3.0,2.0,-1.1043478260869577,5.521739130434781,3.0,5.0,182.84000000000003,182.84000000000003,126.14999999999999,252.30999999999997,355.0,8.0,-49.0,-1.169999999999959,-0.2400000000000091,416.4200000000001,358.88,107.66
2,-0.0,-8.0,18.0,13.0,26.0,18.0,-6.0,-24.0,2.0,-8.0,-6.0,-1.740000000000002,-6.0,1.7391304347826086,-3.0,-4.0,-1.0,-1.4499999999999993,-11.413043478260867,-39.78260869565217,-3.0,3.0,-28.279999999999973,-28.279999999999973,-2.1999999999999886,-4.409999999999968,-11.0,-1.0,2.0,-230.42000000000002,-46.09,-77.39999999999986,-2.7799999999999727,-0.8400000000000034
2,-4.0,1.0,12.0,-11.0,12.0,-6.0,-21.0,-14.0,-18.0,-20.0,-0.0,1.870000000000001,-4.0,-0.0,-4.0,-2.0,-1.0,2.539999999999999,-14.869565217391305,-33.47826086956522,-5.0,-1.0,-193.51999999999998,-193.51999999999998,-17.0,-34.0,-223.0,-1.0,11.0,-17.039999999999964,-3.4099999999999966,-383.4399999999998,-565.04,-169.52000000000004
1,3.0,-3.0,3.0,1.0,17.0,-11.0,7.0,13.0,22.0,-28.0,1.0,-0.1700000000000017,2.0,-0.07391304347826066,5.0,3.0,1.0,-1.2800000000000011,-3.0945652173913047,-25.47826086956522,3.0,-1.0,-70.85000000000002,-70.85000000000002,50.21000000000001,100.42000000000002,-14.0,7.0,-3.0,33.49000000000001,6.700000000000003,7.8700000000000045,72.70000000000002,21.809999999999995
0,-11.0,-7.0,4.0,6.0,-13.0,-2.0,4.0,-2.0,-9.0,2.0,-5.0,1.759999999999998,-16.0,-1.097254004576659,-10.0,-9.0,-4.0,1.0899999999999999,1.6489130434782608,6.6521739130434785,-9.0,7.0,-256.95000000000005,-256.95000000000005,26.130000000000024,52.26000000000005,-261.0,-4.0,20.0,-118.08999999999997,-23.619999999999997,-287.96000000000004,-111.78000000000003,-33.53
2,-12.0,-36.0,-4.0,-4.0,-27.0,-31.0,10.0,13.0,28.0,3.0,-9.0,-0.19000000000000128,-11.0,1.0565217391304347,-10.0,-10.0,-6.0,-0.370000000000001,-9.691304347826087,-44.0,-9.0,12.0,-275.20000000000005,-275.20000000000005,-83.34,-166.66,-518.0,1.0,46.0,19.860000000000014,3.969999999999999,-449.73,-317.19,-95.16
0,-16.0,-1.0,16.0,-12.0,8.0,8.0,-4.0,8.0,-26.0,-7.0,-17.0,-2.5199999999999996,-6.0,2.217391304347826,-15.0,-16.0,-7.0,-1.1799999999999997,-23.557608695652174,-88.82608695652173,-16.0,17.0,-205.14,-205.14,-110.18000000000004,-220.37000000000006,-482.0,1.0,20.0,-259.49,-51.89999999999999,-544.5200000000001,-591.0,-177.29999999999998
1,4.0,-10.0,-11.0,-10.0,-10.0,15.0,-2.0,-12.0,-10.0,5.0,7.0,-0.08999999999999986,3.0,-0.8260869565217392,3.0,5.0,1.0,0.08999999999999986,5.378260869565216,32.34782608695652,9.0,-2.0,-44.5,-44.5,-52.370000000000005,-104.74000000000001,-88.0,-13.0,19.0,-99.0,-19.799999999999997,-152.45999999999992,-119.25,-35.769999999999996
1,-2.0,-32.0,18.0,5.0,38.0,9.0,26.0,14.0,11.0,16.0,-6.0,0.5500000000000007,4.0,2.525,-7.0,-2.0,8.0,-0.17999999999999972,-0.0,-0.0,-3.0,5.0,43.41999999999996,43.41999999999996,-2.5500000000000114,-5.100000000000023,197.0,-7.0,-14.0,128.06999999999994,25.61,152.55999999999995,286.96000000000004,86.09
1,-2.0,-15.0,-13.0,-18.0,18.0,-33.0,-14.0,-32.0,-7.0,6.0,-3.0,0.8500000000000014,4.0,0.8706521739130435,1.0,-1.0,2.0,3.8200000000000003,2.382608695652174,12.043478260869565,2.0,7.0,49.48000000000002,49.48000000000002,20.669999999999987,41.349999999999966,-19.0,1.0,1.0,46.639999999999986,9.329999999999998,-18.709999999999923,-327.34000000000003,-98.2
0,3.0,17.0,-10.0,-18.0,5.0,-9.0,5.0,-1.0,10.0,18.0,9.0,-0.5,-8.0,0.40217391304347805,7.0,5.0,-0.0,0.4499999999999993,-1.9197826086956524,-8.043478260869565,6.0,-6.0,322.33,322.33,-70.97,-141.93,219.0,1.0,-37.0,-88.58000000000001,-17.72,219.09000000000003,-48.54000000000002,-14.559999999999995
2,-1.0,-9.0,-13.0,13.0,-16.0,11.0,6.0,13.0,10.0,-5.0,-1.0,2.889999999999997,1.0,-2.314645308924485,-2.0,-1.0,1.0,1.0,10.569565217391306,50.82608695652174,1.0,3.0,107.20000000000005,107.20000000000005,134.99,269.98,301.0,-0.0,-10.0,196.89999999999998,39.379999999999995,300.69000000000005,63.76999999999998,19.129999999999995
0,-4.0,-0.0,13.0,-12.0,7.0,4.0,-31.0,-18.0,-12.0,-20.0,-6.0,-0.389999999999997,-15.0,1.695652173913044,-7.0,-7.0,-4.0,1.6400000000000006,-7.6184782608695665,-36.82608695652174,-2.0,8.0,-249.65000000000003,-249.65000000000003,-198.3,-396.59000000000003,-515.0,-0.0,17.0,-201.17999999999995,-40.239999999999995,-514.6800000000001,-88.35000000000002,-26.5
0,-2.0,22.0,17.0,21.0,-18.0,20.0,31.0,10.0,-4.0,1.0,-5.0,0.3999999999999986,-1.0,-0.7500000000000002,-6.0,-3.0,-4.0,-0.17999999999999972,-0.0,-0.0,-1.0,6.0,-50.22000000000003,-50.22000000000003,-22.829999999999984,-45.65999999999997,-17.0,-1.0,3.0,93.77999999999997,18.760000000000005,-29.239999999999895,83.50999999999999,25.060000000000002
1,-1.0,-5.0,-2.0,-0.0,-45.0,-13.0,8.0,21.0,31.0,22.0,-5.0,-1.5999999999999979,-18.0,1.9000000000000001,-5.0,-4.0,-2.0,-1.2800000000000011,-0.0,-0.0,-5.0,1.0,-327.83,-327.83,14.640000000000015,29.28000000000003,-457.0,-0.0,41.0,-95.19,-19.040000000000006,-458.17999999999995,-419.85999999999996,-125.96000000000001
1,6.0,2.0,-1.0,12.0,-8.0,7.0,-11.0,-18.0,16.0,-8.0,9.0,0.6499999999999986,1.0,-0.8695652173913044,3.0,6.0,3.0,-0.46000000000000085,13.443478260869565,43.869565217391305,10.0,-5.0,132.70000000000005,132.70000000000005,62.430000000000035,124.85000000000002,199.0,-0.0,-4.0,36.020000000000095,7.209999999999994,199.3499999999999,-9.920000000000073,-2.9799999999999898
2,4.0,-0.0,20.0,11.0,-15.0,1.0,-2.0,5.0,-9.0,-5.0,6.0,1.75,6.0,-1.9902173913043475,9.0,6.0,2.0,0.8200000000000003,-2.1439130434782605,-10.391304347826088,7.0,-3.0,138.00000000000003,138.00000000000003,35.3,70.59,221.0,-3.0,-29.0,-106.14999999999998,-21.230000000000004,191.17999999999995,130.39000000000004,39.11
1,-1.0,8.0,17.0,16.0,-5.0,8.0,7.0,3.0,-6.0,-13.0,-7.0,1.3200000000000003,-0.0,-0.09782608695652195,-5.0,-4.0,2.0,0.7300000000000004,2.391304347826087,12.08695652173913,-4.0,4.0,66.70999999999998,66.70999999999998,14.090000000000003,28.170000000000016,132.0,1.0,-22.0,177.37,35.470000000000006,139.18000000000006,76.38,22.919999999999995
2,-1.0,-0.0,-6.0,-9.0,17.0,-2.0,-8.0,2.0,-6.0,-1.0,-1.0,0.9800000000000004,-0.0,0.003260869565217206,-4.0,-3.0,-0.0,0.17999999999999972,3.994565217391305,16.82608695652174,-2.0,0.0,77.53999999999996,77.53999999999996,22.80000000000001,45.610000000000014,175.0,1.0,-17.0,213.46000000000004,42.69,175.07000000000005,106.80000000000001,32.03999999999999
0,-0.0,7.0,24.0,14.0,-15.0,-12.0,15.0,-17.0,-20.0,2.0,-0.0,3.0,9.0,-1.9565217391304346,4.0,2.0,-0.0,4.460000000000001,0.3095652173913046,2.0869565217391326,3.0,3.0,169.29,169.29,33.14,66.28,185.0,-2.0,-27.0,32.79000000000002,6.560000000000002,174.96000000000004,-113.43999999999997,-34.03
1,4.0,18.0,3.0,1.0,9.0,1.0,4.0,11.0,-1.0,25.0,6.0,-0.8300000000000018,10.0,-0.8260869565217395,7.0,7.0,4.0,-2.8200000000000003,7.205434782608694,33.0,8.0,-2.0,85.40000000000003,85.40000000000003,37.099999999999994,74.19999999999999,123.0,-0.0,-3.0,-17.569999999999993,-3.510000000000005,122.72000000000003,12.460000000000036,3.740000000000009
1,-2.0,-7.0,-14.0,9.0,-19.0,-8.0,12.0,11.0,9.0,3.0,3.0,-0.6900000000000013,8.0,-0.5652173913043481,4.0,3.0,2.0,0.8999999999999986,14.521739130434781,46.086956521739125,1.0,0.0,184.12,184.12,-58.559999999999974,-117.11999999999995,320.0,1.0,-11.0,113.04000000000002,22.61,329.40999999999985,604.11,181.23
2,5.0,-2.0,-5.0,-10.0,5.0,5.0,5.0,-5.0,-15.0,-5.0,5.0,0.5700000000000003,9.0,0.4782608695652173,3.0,6.0,2.0,1.0899999999999999,2.2156521739130444,6.9565217391304355,7.0,-3.0,77.13999999999999,77.13999999999999,-7.440000000000012,-14.879999999999995,235.0,-0.0,-50.0,431.54,86.31,230.78999999999996,249.25,74.78
1,8.0,21.0,1.0,-32.0,-6.0,-29.0,4.0,-1.0,1.0,-3.0,3.0,-0.9499999999999993,-4.0,0.4782608695652173,3.0,4.0,2.0,-0.5500000000000007,12.526086956521745,47.39130434782608,11.0,0.0,195.46000000000004,195.46000000000004,-60.460000000000036,-120.93000000000006,249.0,-0.0,-3.0,-39.719999999999914,-7.950000000000003,255.48000000000002,428.11,128.43
1,9.0,13.0,-13.0,2.0,18.0,-16.0,28.0,10.0,11.0,10.0,10.0,-2.5700000000000003,16.0,1.2173913043478264,12.0,10.0,6.0,-3.8999999999999986,9.707391304347825,44.69565217391304,14.0,-5.0,560.28,560.28,85.44,170.88,950.0,2.0,-90.0,402.92999999999995,80.58,958.0,772.3,231.68999999999997
2,-2.0,22.0,20.0,17.0,2.0,20.0,26.0,16.0,10.0,17.0,-3.0,-1.5199999999999996,-1.0,1.7249999999999996,-2.0,-1.0,-3.0,-1.629999999999999,-0.0,-0.0,-1.0,4.0,-74.42000000000002,-74.42000000000002,-26.83,-53.67999999999998,-113.0,-3.0,13.0,4.319999999999993,0.8699999999999974,-145.87,-151.59999999999997,-45.480000000000004
