team,date,overall,attack,midfield,defence,prestige,start_age,full_age,bup_speed,bup_dribbling,bup_passing,cc_passing,cc_crossing,cc_shooting,d_pressure,d_aggresion,d_width,wage_euros_thousands,value_euros_millions,growth,goalkeeper_overall
Colombia,2015-01-28 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5217391304347827,74.0
Colombia,2015-01-26 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5217391304347827,74.0
Colombia,2015-01-23 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,76.52173913043478,8.539130434782608,2.5217391304347827,74.0
Colombia,2015-01-16 00:00:00+00:00,78.0,82.0,78.0,75.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,76.73913043478261,8.539130434782608,2.5217391304347827,74.0
Colombia,2015-01-09 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,76.08695652173913,8.539130434782608,2.5217391304347827,74.0
Colombia,2015-01-02 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,76.52173913043478,8.821739130434782,2.5217391304347827,74.0
Colombia,2014-12-27 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,75.21739130434783,8.721739130434784,2.5217391304347827,74.0
Colombia,2014-12-19 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,76.52173913043478,8.821739130434782,2.5217391304347827,74.0
Colombia,2014-12-12 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.17391304347827,8.860869565217392,2.5217391304347827,74.0
Colombia,2014-12-05 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.17391304347827,8.860869565217392,2.4782608695652173,74.0
Colombia,2014-11-28 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,25.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.17391304347827,8.860869565217392,2.4782608695652173,74.0
Colombia,2014-11-26 00:00:00+00:00,78.0,81.0,78.0,74.0,15.0,25.55,25.61,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,66.95652173913044,8.278260869565216,2.5217391304347827,75.0
Colombia,2014-11-21 00:00:00+00:00,78.0,81.0,78.0,74.0,15.0,25.55,25.61,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,66.95652173913044,8.278260869565216,2.5217391304347827,75.0
Colombia,2014-11-14 00:00:00+00:00,78.0,81.0,79.0,75.0,15.0,25.45,25.57,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,72.6086956521739,8.682608695652174,2.5217391304347827,75.0
Colombia,2014-11-07 00:00:00+00:00,78.0,81.0,79.0,75.0,15.0,26.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.6086956521739,8.856521739130438,2.4347826086956523,77.0
Colombia,2014-10-31 00:00:00+00:00,78.0,81.0,79.0,75.0,15.0,26.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.6086956521739,8.856521739130438,2.608695652173913,77.0
Colombia,2014-10-24 00:00:00+00:00,78.0,81.0,78.0,74.0,15.0,26.45,25.65,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,77.3913043478261,8.76521739130435,2.6956521739130435,77.0
Colombia,2014-10-17 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,26.3,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,75.30434782608695,8.547826086956523,2.652173913043478,77.0
Colombia,2014-10-10 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,26.3,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,75.30434782608695,8.747826086956522,2.608695652173913,77.0
Colombia,2014-10-02 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,27.04,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,107.17391304347827,8.554347826086957,2.4782608695652173,77.0
Colombia,2014-09-26 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,27.04,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,107.17391304347827,8.554347826086957,2.4782608695652173,77.0
Colombia,2014-09-23 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,27.04,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,106.30434782608695,8.554347826086957,2.4782608695652173,77.0
Colombia,2014-09-18 00:00:00+00:00,78.0,82.0,78.0,74.0,15.0,27.45,27.04,50.0,70.0,49.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4782608695652173,77.0
Colombia,2014-09-19 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.8695652173913,6.2586956521739125,3.217391304347826,76.0
Colombia,2014-09-12 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.8695652173913,6.284782608695651,3.217391304347826,76.0
Colombia,2014-09-05 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,91.30434782608695,6.436956521739129,3.3043478260869565,76.0
Colombia,2014-08-29 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,91.30434782608695,6.445652173913042,3.3043478260869565,76.0
Colombia,2014-08-22 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,91.30434782608695,6.445652173913042,3.3043478260869565,76.0
Colombia,2014-08-15 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,91.30434782608695,6.4543478260869565,3.3043478260869565,76.0
Colombia,2014-08-08 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,91.30434782608695,6.445652173913042,3.3043478260869565,76.0
Colombia,2014-08-01 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.56521739130434,6.428260869565216,3.347826086956522,76.0
Colombia,2014-07-25 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.56521739130434,6.419565217391304,3.347826086956522,76.0
Colombia,2014-07-20 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.56521739130434,6.419565217391304,3.347826086956522,76.0
Colombia,2014-07-18 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.17,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,90.56521739130434,6.419565217391304,3.347826086956522,76.0
Colombia,2014-06-20 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.48,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.3043478260869565,76.0
Colombia,2014-06-13 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.48,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.3043478260869565,76.0
Colombia,2014-06-06 00:00:00+00:00,77.0,77.0,78.0,75.0,6.0,26.73,26.48,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,58.17391304347826,6.4347826086956506,3.3043478260869565,76.0
Colombia,2014-05-30 00:00:00+00:00,78.0,80.0,78.0,75.0,6.0,27.45,27.26,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,59.91304347826087,7.095652173913042,2.5652173913043477,76.0
Colombia,2014-05-23 00:00:00+00:00,78.0,80.0,79.0,75.0,6.0,27.55,27.91,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.17391304347826,6.417391304347825,2.0,76.0
Colombia,2014-05-16 00:00:00+00:00,78.0,80.0,79.0,75.0,6.0,27.55,27.91,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.17391304347826,6.3086956521739115,2.0,76.0
Colombia,2014-05-09 00:00:00+00:00,77.0,80.0,77.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.608695652173914,7.208695652173913,3.130434782608696,72.0
Colombia,2014-05-02 00:00:00+00:00,77.0,80.0,77.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.82608695652174,7.152173913043477,3.217391304347826,72.0
Colombia,2014-04-25 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.82608695652174,7.299999999999999,3.0869565217391304,72.0
Colombia,2014-04-18 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,55.04347826086956,7.360869565217389,2.8260869565217392,72.0
Colombia,2014-04-11 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.608695652173914,7.334782608695652,2.869565217391304,72.0
Colombia,2014-04-04 00:00:00+00:00,78.0,81.0,77.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,52.869565217391305,7.152173913043477,2.9565217391304346,72.0
Colombia,2014-03-28 00:00:00+00:00,78.0,81.0,77.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,53.30434782608695,7.234782608695652,2.9130434782608696,72.0
Colombia,2014-03-21 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.17391304347826,7.369565217391303,2.869565217391304,72.0
Colombia,2014-03-14 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.17391304347826,7.2565217391304335,2.9130434782608696,72.0
Colombia,2014-03-07 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.391304347826086,7.317391304347827,2.9565217391304346,72.0
Colombia,2014-02-28 00:00:00+00:00,77.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.82608695652174,7.365217391304348,3.0434782608695654,72.0
Colombia,2014-02-21 00:00:00+00:00,77.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.82608695652174,7.352173913043478,3.0434782608695654,72.0
Colombia,2014-02-14 00:00:00+00:00,77.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,54.608695652173914,7.326086956521739,3.0434782608695654,72.0
Colombia,2014-02-07 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,57.0,7.904347826086956,3.217391304347826,72.0
Colombia,2014-01-31 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,57.30434782608695,8.426086956521738,3.130434782608696,72.0
Colombia,2014-01-24 00:00:00+00:00,78.0,81.0,77.0,74.0,6.0,27.91,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,57.30434782608695,8.734782608695653,3.260869565217391,72.0
Colombia,2014-01-17 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,56.65217391304348,8.643478260869566,3.3043478260869565,72.0
Colombia,2014-01-10 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.660869565217391,3.3043478260869565,72.0
Colombia,2014-01-03 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.686956521739129,3.3043478260869565,72.0
Colombia,2013-12-27 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.686956521739129,3.3043478260869565,72.0
Colombia,2013-12-20 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.52173913043478,3.3043478260869565,72.0
Colombia,2013-12-13 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.539130434782606,3.3043478260869565,72.0
Colombia,2013-12-06 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,89.26086956521739,8.582608695652171,3.3043478260869565,72.0
Colombia,2013-11-29 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.52,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,88.6086956521739,8.752173913043482,3.347826086956522,72.0
Colombia,2013-11-22 00:00:00+00:00,78.0,80.0,78.0,74.0,6.0,27.18,26.74,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.0869565217391304,72.0
Colombia,2013-11-15 00:00:00+00:00,78.0,81.0,77.0,74.0,6.0,29.0,26.78,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.347826086956522,72.0
Colombia,2013-11-08 00:00:00+00:00,78.0,81.0,76.0,75.0,6.0,27.91,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4782608695652173,75.0
Colombia,2013-11-01 00:00:00+00:00,78.0,81.0,76.0,75.0,6.0,27.91,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,75.0
Colombia,2013-10-25 00:00:00+00:00,78.0,81.0,76.0,75.0,6.0,27.91,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.739130434782609,75.0
Colombia,2013-10-18 00:00:00+00:00,78.0,81.0,75.0,75.0,6.0,28.27,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,58.30434782608695,8.02608695652174,2.9130434782608696,75.0
Colombia,2013-10-11 00:00:00+00:00,78.0,81.0,75.0,75.0,6.0,28.27,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.9565217391304346,75.0
Colombia,2013-10-04 00:00:00+00:00,78.0,81.0,75.0,76.0,6.0,28.27,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,58.73913043478261,8.20217391304348,2.9565217391304346,75.0
Colombia,2013-09-27 00:00:00+00:00,78.0,81.0,76.0,76.0,6.0,28.27,27.39,50.0,70.0,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.869565217391304,75.0
Colombia,2013-09-20 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-09-13 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-09-06 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-08-30 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-08-23 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-08-16 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-08-09 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-08-02 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.391304347826087,78.0
Colombia,2013-07-26 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.391304347826087,78.0
Colombia,2013-07-19 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-07-12 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-07-05 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-06-28 00:00:00+00:00,78.0,80.0,75.0,77.0,6.0,27.27,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.347826086956522,78.0
Colombia,2013-06-21 00:00:00+00:00,78.0,80.0,77.0,77.0,6.0,26.36,26.74,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,78.0
Colombia,2013-06-14 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,26.52,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.8260869565217392,77.0
Colombia,2013-06-07 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.391304347826087,77.0
Colombia,2013-05-31 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.347826086956522,77.0
Colombia,2013-05-24 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.391304347826087,77.0
Colombia,2013-05-17 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.391304347826087,77.0
Colombia,2013-05-10 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,26.57,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,77.0
Colombia,2013-05-03 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5217391304347827,77.0
Colombia,2013-04-26 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5217391304347827,77.0
Colombia,2013-04-19 00:00:00+00:00,78.0,79.0,74.0,75.0,6.0,25.91,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.782608695652174,76.0
Colombia,2013-04-12 00:00:00+00:00,78.0,81.0,73.0,76.0,6.0,26.45,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.6956521739130435,76.0
Colombia,2013-04-05 00:00:00+00:00,78.0,81.0,73.0,76.0,6.0,26.45,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.6956521739130435,76.0
Colombia,2013-03-28 00:00:00+00:00,78.0,80.0,73.0,76.0,6.0,26.45,27.52,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,76.0
Colombia,2013-03-22 00:00:00+00:00,78.0,80.0,73.0,76.0,6.0,27.45,28.52,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,76.0
Colombia,2013-03-15 00:00:00+00:00,78.0,80.0,73.0,76.0,6.0,26.45,27.52,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.4347826086956523,76.0
Colombia,2013-03-08 00:00:00+00:00,78.0,80.0,73.0,75.0,6.0,26.45,27.3,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,76.0
Colombia,2013-03-04 00:00:00+00:00,78.0,80.0,73.0,75.0,6.0,26.45,27.3,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,76.0
Colombia,2013-03-01 00:00:00+00:00,78.0,80.0,73.0,75.0,6.0,26.45,27.3,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,76.0
Colombia,2013-02-22 00:00:00+00:00,78.0,82.0,73.0,76.0,6.0,26.45,27.3,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5652173913043477,76.0
Colombia,2013-02-15 00:00:00+00:00,78.0,82.0,76.0,76.0,6.0,26.82,27.04,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.5652173913043477,76.0
Colombia,2012-08-31 00:00:00+00:00,77.0,80.0,77.0,75.0,6.0,27.0,27.26,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,2.608695652173913,77.0
Colombia,2012-02-22 00:00:00+00:00,77.0,77.0,74.0,72.0,6.0,25.55,26.08,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.08,77.0
Colombia,2011-08-30 00:00:00+00:00,76.0,76.0,72.0,74.0,6.0,26.82,26.48,50.0,,35.0,50.0,50.0,65.0,45.0,55.0,50.0,0.0,0.0,3.52,62.0
Peru,2018-11-15 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.3478260869565215,2.840217391304348,2.8260869565217392,72.0
Peru,2018-11-13 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.391304347826087,2.8706521739130437,2.8260869565217392,73.0
Peru,2018-11-05 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.391304347826087,2.8793478260869567,2.869565217391304,73.0
Peru,2018-11-01 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.391304347826087,2.8793478260869567,2.869565217391304,73.0
Peru,2018-10-29 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.391304347826087,2.8793478260869567,2.869565217391304,73.0
Peru,2018-10-25 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.18,25.96,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.391304347826087,2.8793478260869567,2.869565217391304,73.0
Peru,2018-10-23 00:00:00+00:00,73.0,76.0,74.0,70.0,3.0,26.55,26.09,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,8.130434782608695,3.1532608695652176,2.6956521739130435,73.0
Peru,2018-10-22 00:00:00+00:00,73.0,76.0,74.0,70.0,3.0,26.55,26.09,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,8.130434782608695,3.1532608695652176,2.6956521739130435,73.0
Peru,2018-10-18 00:00:00+00:00,73.0,76.0,74.0,70.0,3.0,26.55,26.09,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,8.130434782608695,3.1532608695652176,2.6956521739130435,73.0
Peru,2018-10-15 00:00:00+00:00,73.0,76.0,74.0,70.0,3.0,26.55,26.09,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,8.130434782608695,3.161956521739131,2.6956521739130435,73.0
Peru,2018-10-11 00:00:00+00:00,73.0,76.0,74.0,70.0,3.0,26.55,26.09,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,8.130434782608695,3.161956521739131,2.6956521739130435,73.0
Peru,2018-10-09 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.55,25.65,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.260869565217392,2.5923913043478266,3.347826086956522,73.0
Peru,2018-10-04 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.55,25.65,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.260869565217392,2.5923913043478266,3.347826086956522,73.0
Peru,2018-10-01 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.55,25.65,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.260869565217392,2.566304347826087,3.5217391304347827,73.0
Peru,2018-09-27 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.55,25.65,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.260869565217392,2.566304347826087,3.5217391304347827,73.0
Peru,2018-09-24 00:00:00+00:00,72.0,76.0,74.0,69.0,3.0,26.55,25.65,52.0,34.0,53.0,57.0,74.0,70.0,66.0,64.0,44.0,7.260869565217392,2.566304347826087,3.5652173913043477,73.0
