game_date,home_team,away_team,home_score,away_score,tournament,country,neutral,overall_diff,attack_away_defence_home_diff,attack_diff,attack_home_defence_away_diff,defence_diff,midfield_diff,rank_diff,prestige_diff,growth_diff,full_age_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,goalkeeper_overall_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,home_win,wins_past_1_games_diff,wins_home_against_away_1_games,wins_past_2_games_diff,wins_home_against_away_2_games,wins_past_3_games_diff,wins_home_against_away_3_games,wins_past_4_games_diff,wins_home_against_away_4_games,wins_past_5_games_diff,wins_home_against_away_5_games,score_past_1_games_diff,score_conceded_past_1_games_diff,score_past_2_games_diff,score_conceded_past_2_games_diff,score_past_3_games_diff,score_conceded_past_3_games_diff,score_past_4_games_diff,score_conceded_past_4_games_diff,score_past_5_games_diff,score_conceded_past_5_games_diff
2015-06-16 00:00:00+00:00,Italy,Portugal,0,1,Friendly,Switzerland,True,-1.0,6.0,-5.0,1.0,-0.0,-2.0,6.0,2.0,0.9565217391304344,-0.6500000000000021,-0.6400000000000006,-4.252173913043477,-4.347826086956516,3.0,-25.0,23.0,-3.0,8.0,12.0,-6.0,-3.0,-13.0,-29.0,-1,0.0,1.0,-0.5,1.0,0.0,1.0,0.0,1.0,-0.19999999999999996,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3999999999999999,0.3999999999999999
2015-06-17 00:00:00+00:00,Brazil,Colombia,0,1,Copa América,Chile,True,4.0,-2.0,1.0,7.0,8.0,2.0,1.0,5.0,-0.5652173913043477,0.39000000000000057,0.4499999999999993,5.209782608695653,12.73913043478261,5.0,-0.0,-1.0,12.0,-8.0,7.0,-11.0,-18.0,16.0,-8.0,-1,1.0,1.0,1.0,0.5,1.0,0.5,0.75,0.5,0.39999999999999997,0.5,1.0,-1.0,1.5,0.0,1.3333333333333335,0.33333333333333337,1.5,0.0,1.4,0.3999999999999999
2015-06-18 00:00:00+00:00,Peru,Venezuela,1,0,Copa América,Chile,True,-0.0,4.0,2.0,7.0,1.0,-1.0,-11.0,1.0,0.3478260869565215,0.03999999999999915,-1.0,1.618478260869565,17.217391304347824,-0.0,19.0,31.0,21.0,25.0,33.0,18.0,1.0,2.0,-2.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.2,0.3333333333333333,-1.0,1.0,-1.0,1.0,-0.33333333333333326,0.33333333333333326,-0.5,-0.25,-0.8,-0.19999999999999996
2015-06-19 00:00:00+00:00,Chile,Bolivia,5,0,Copa América,Chile,False,9.0,-2.0,5.0,9.0,6.0,10.0,-70.0,11.0,-0.4347826086956523,0.6099999999999994,-0.629999999999999,4.819565217391302,48.04347826086956,17.0,5.0,12.0,29.0,18.0,36.0,5.0,-1.0,1.0,10.0,1,0.0,1.0,0.0,1.0,-0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.3333333333333335,0.6666666666666667,0.5,0.25,0.19999999999999996,0.0
2015-06-19 00:00:00+00:00,Mexico,Ecuador,1,2,Copa América,Chile,True,2.0,0.0,-0.0,3.0,3.0,-2.0,-8.0,4.0,0.1304347826086958,0.870000000000001,-0.6400000000000006,0.7223913043478261,8.130434782608697,6.0,-2.0,-10.0,3.0,8.0,3.0,-12.0,13.0,11.0,23.0,-1,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.2,0.2,0.0,-1.0,0.0,-1.5,-0.6666666666666667,-1.0,-1.0,-1.0,-0.6000000000000001,-0.8
2015-06-20 00:00:00+00:00,Uruguay,Paraguay,1,1,Copa América,Chile,True,5.0,-9.0,7.0,6.0,8.0,3.0,-77.0,6.0,-0.6086956521739131,-0.33999999999999986,0.08999999999999986,4.622826086956521,45.65217391304348,8.0,-18.0,3.0,3.0,2.0,18.0,-11.0,11.0,11.0,-12.0,0,-1.0,0.0,-0.5,0.5,-0.6666666666666666,0.6666666666666666,-0.5,0.75,-0.4,0.6,-1.0,0.0,0.0,-0.5,0.33333333333333337,0.0,-0.25,-0.25,0.0,-0.6000000000000001
2015-06-21 00:00:00+00:00,Brazil,Venezuela,2,1,Copa América,Chile,True,11.0,-10.0,9.0,14.0,15.0,11.0,-67.0,15.0,0.4347826086956523,-1.3900000000000006,-1.3599999999999994,12.113043478260868,100.0,10.0,20.0,15.0,33.0,17.0,25.0,22.0,-7.0,28.0,5.0,1,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.75,0.0,0.6,0.0,-1.0,-1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.0,1.0,-0.3999999999999999
2015-06-21 00:00:00+00:00,Colombia,Peru,0,0,Copa América,Chile,True,7.0,4.0,3.0,11.0,4.0,10.0,-57.0,9.0,0.21739130434782614,-1.6900000000000013,-0.7199999999999989,6.450000000000002,80.47826086956522,5.0,1.0,-15.0,-0.0,-0.0,-15.0,15.0,10.0,10.0,15.0,0,-1.0,1.0,-0.5,0.5,-0.3333333333333333,0.5,-0.5,0.5,-0.4,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,-0.33333333333333337,0.5,0.0,0.19999999999999996,-0.19999999999999996
2015-06-24 00:00:00+00:00,Chile,Uruguay,1,0,Copa América,Chile,False,-0.0,2.0,1.0,-1.0,-4.0,2.0,11.0,-1.0,-0.652173913043478,1.259999999999998,0.35999999999999943,0.3010869565217389,4.391304347826086,-0.0,8.0,-13.0,26.0,16.0,14.0,17.0,-12.0,-9.0,12.0,1,1.0,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6,0.3333333333333333,5.0,0.0,2.5,-0.5,2.3333333333333335,0.0,1.5,0.25,1.4000000000000001,-0.19999999999999996
2015-06-25 00:00:00+00:00,Bolivia,Peru,1,3,Copa América,Chile,True,-4.0,11.0,-4.0,4.0,-3.0,-3.0,28.0,-4.0,-0.4347826086956519,0.08999999999999986,0.19000000000000128,-1.4967391304347823,-15.956521739130435,-6.0,-14.0,-34.0,-17.0,-18.0,-36.0,-1.0,-0.0,-1.0,5.0,-1,-1.0,1.0,-1.0,0.5,-0.3333333333333333,0.5,0.0,0.5,-0.19999999999999996,0.5,-5.0,0.0,-2.0,0.5,-1.3333333333333335,0.0,-0.75,-0.25,-0.8,0.0
2015-06-26 00:00:00+00:00,Argentina,Colombia,0,0,Copa América,Chile,True,4.0,0.0,5.0,12.0,7.0,2.0,-1.0,4.0,-1.4347826086956519,2.390000000000001,1.1799999999999995,7.744565217391299,26.0,-2.0,-0.0,-10.0,-18.0,-14.0,-16.0,3.0,-0.0,15.0,-0.0,0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.25,0.25,-0.19999999999999996,0.4
2015-06-27 00:00:00+00:00,Brazil,Paraguay,1,1,Copa América,Chile,True,11.0,-15.0,14.0,13.0,14.0,9.0,-80.0,12.0,-0.21739130434782566,-1.34,-0.7300000000000004,12.113043478260868,100.0,7.0,-0.0,-4.0,29.0,10.0,24.0,6.0,-8.0,28.0,-8.0,0,0.0,0.0,-0.5,0.0,0.0,0.3333333333333333,0.0,0.25,0.20000000000000007,0.25,1.0,0.0,0.0,0.0,0.33333333333333326,-0.3333333333333335,0.75,0.0,0.7999999999999999,-0.20000000000000018
2015-06-29 00:00:00+00:00,Chile,Peru,2,1,Copa América,Chile,False,5.0,5.0,-2.0,4.0,1.0,7.0,-42.0,7.0,-0.9565217391304346,0.8299999999999983,0.2699999999999996,3.305434782608695,32.82608695652173,11.0,-9.0,-22.0,12.0,-0.0,-0.0,4.0,-1.0,-0.0,15.0,1,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.25,0.5,0.19999999999999996,0.5,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.5,1.4000000000000001,0.19999999999999996
2015-06-30 00:00:00+00:00,Argentina,Paraguay,6,1,Copa América,Chile,True,11.0,-13.0,18.0,17.0,12.0,9.0,-82.0,11.0,-1.4782608695652173,0.6099999999999994,0.08999999999999986,15.865217391304348,123.2608695652174,-0.0,-0.0,-13.0,-1.0,4.0,1.0,20.0,10.0,27.0,-0.0,1,-1.0,0.0,-0.5,0.0,-0.6666666666666667,0.3333333333333333,-0.5,0.5,-0.4,0.4,0.0,0.0,0.5,0.0,0.33333333333333337,0.0,0.0,-0.25,0.19999999999999996,0.0
2015-07-03 00:00:00+00:00,Peru,Paraguay,2,0,Copa América,Chile,True,-0.0,-4.0,10.0,9.0,3.0,-2.0,-24.0,-2.0,-0.3043478260869565,0.08999999999999986,0.17999999999999972,1.618478260869565,17.217391304347824,-3.0,-1.0,12.0,17.0,18.0,32.0,2.0,-0.0,2.0,-15.0,1,0.0,1.0,-0.5,0.5,-0.3333333333333333,0.3333333333333333,-0.25,0.5,-0.19999999999999996,0.5,-1.0,-5.0,0.5,-2.5,0.33333333333333326,-1.6666666666666665,0.5,-1.25,0.19999999999999996,-1.2
2015-07-04 00:00:00+00:00,Chile,Argentina,0,0,Copa América,Chile,False,-6.0,13.0,-10.0,-5.0,-8.0,-4.0,16.0,-6.0,0.21739130434782614,0.3099999999999987,0.629999999999999,-10.941304347826087,-73.21739130434784,8.0,-10.0,3.0,30.0,14.0,31.0,-14.0,-11.0,-25.0,-0.0,0,0.0,0.0,0.5,0.0,0.33333333333333337,0.0,0.25,0.0,0.4,0.0,1.0,5.0,1.0,2.5,2.333333333333333,2.0,1.75,1.5,1.8,1.0
2015-08-02 00:00:00+00:00,China,Korea Republic,0,2,EAFF Championship,China,False,-5.0,5.0,-5.0,-6.0,-6.0,-10.0,25.0,-5.0,2.782608695652174,-0.5500000000000007,0.6400000000000006,-1.289782608695652,-14.0,-4.0,-50.0,13.0,13.0,11.0,-6.0,8.0,2.0,-3.0,-1.0,-1,-1.0,1.0,-0.5,1.0,-0.3333333333333333,0.6666666666666666,-0.25,0.6666666666666666,-0.2,0.6666666666666666,0.0,1.0,-1.0,0.0,-0.6666666666666666,0.33333333333333337,-0.25,0.75,0.0,0.4
2015-09-03 00:00:00+00:00,Bulgaria,Norway,0,1,UEFA Euro qualification,Bulgaria,False,-3.0,3.0,-2.0,-3.0,-4.0,-2.0,1.0,1.0,-1.9130434782608696,2.349999999999998,3.5500000000000007,-1.1478260869565218,-11.826086956521738,-8.0,-0.0,-5.0,-16.0,11.0,-6.0,-28.0,-15.0,15.0,-6.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-4.0,0.0,-2.0,-2.0,-1.6666666666666665,-1.0,-1.5,-1.25,-1.4,-1.2000000000000002
2015-09-04 00:00:00+00:00,Greece,Finland,0,1,UEFA Euro qualification,Greece,False,5.0,-5.0,9.0,10.0,6.0,5.0,-48.0,8.0,0.4782608695652173,0.5699999999999967,-1.7300000000000004,1.9510869565217392,17.173913043478265,8.0,5.0,2.0,-1.0,17.0,13.0,9.0,26.0,-3.0,-17.0,-1,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,1.0,0.39999999999999997,1.0,0.0,-1.0,0.0,-1.0,-0.6666666666666666,-0.33333333333333337,-1.0,-0.5,-0.8,-0.7999999999999999
2015-09-04 00:00:00+00:00,Germany,Poland,3,1,UEFA Euro qualification,Germany,False,9.0,0.0,4.0,8.0,4.0,10.0,-31.0,9.0,0.8695652173913042,-1.5599999999999987,-1.09,14.719565217391304,82.47826086956523,5.0,-22.0,6.0,13.0,1.0,12.0,25.0,19.0,7.0,-0.0,1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.3333333333333333,-0.5,0.5,-0.6,0.5,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,-0.3999999999999999,0.4
2015-09-04 00:00:00+00:00,Hungary,Romania,0,0,UEFA Euro qualification,Hungary,False,-2.0,4.0,-1.0,0.0,-3.0,-1.0,30.0,-3.0,-0.21739130434782614,0.7899999999999991,2.3599999999999994,-0.11195652173913052,0.3913043478260896,-10.0,4.0,1.0,1.0,-14.0,22.0,-13.0,-0.0,-0.0,1.0,0,-1.0,1.0,-1.0,0.5,-1.0,0.3333333333333333,-0.5,0.25,-0.19999999999999996,0.25,1.0,0.0,0.5,1.0,0.0,1.3333333333333333,0.25,1.5,0.20000000000000007,1.2
2015-09-04 00:00:00+00:00,Portugal,France,0,1,Friendly,Portugal,False,-1.0,5.0,3.0,3.0,-5.0,-0.0,-18.0,-2.0,-0.7826086956521736,1.5200000000000031,3.899999999999999,-0.11739130434782474,-18.913043478260875,-5.0,-5.0,-5.0,7.0,-0.0,-19.0,-4.0,1.0,11.0,11.0,-1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.19999999999999996,0.0,1.0,-1.0,1.0,0.5,1.0,-0.3333333333333335,1.0,0.0,0.6,0.19999999999999996
2015-09-05 00:00:00+00:00,Chile,Paraguay,3,2,Friendly,Chile,False,5.0,-1.0,4.0,5.0,2.0,5.0,-47.0,5.0,-1.2173913043478264,0.7800000000000011,-0.6400000000000006,4.93695652173913,49.91304347826087,8.0,-10.0,-10.0,29.0,18.0,32.0,6.0,-1.0,2.0,-0.0,1,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.0,0.5,0.0,-2.0,0.5,-3.5,0.6666666666666667,-2.3333333333333335,1.75,-1.75,1.4000000000000001,-1.4
2015-09-05 00:00:00+00:00,Russia,Sweden,1,0,UEFA Euro qualification,Russia,False,3.0,5.0,-2.0,6.0,3.0,2.0,-4.0,1.0,0.17391304347826075,0.3499999999999979,0.35999999999999943,1.1108695652173912,8.173913043478272,10.0,-8.0,-0.0,-4.0,2.0,31.0,12.0,-12.0,5.0,-14.0,1,-1.0,1.0,-0.5,1.0,-0.6666666666666666,1.0,-0.25,1.0,-0.2,1.0,-1.0,0.0,0.0,-0.5,-0.33333333333333337,0.3333333333333333,-0.25,0.0,-0.4,0.0
2015-09-05 00:00:00+00:00,Switzerland,Slovenia,3,2,UEFA Euro qualification,Switzerland,False,5.0,-6.0,4.0,8.0,10.0,6.0,-28.0,1.0,1.5217391304347827,-2.390000000000001,-3.719999999999999,2.327173913043477,18.52173913043478,-2.0,-0.0,-1.0,-3.0,-16.0,-18.0,-2.0,9.0,1.0,-12.0,1,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,-0.25,0.3333333333333333,-0.2,0.3333333333333333,0.0,-1.0,-0.5,-1.0,-1.0,-1.3333333333333335,-1.0,-0.75,-1.4,-1.0
2015-09-06 00:00:00+00:00,Norway,Croatia,2,0,UEFA Euro qualification,Norway,False,-7.0,8.0,-9.0,-5.0,-4.0,-6.0,55.0,-4.0,1.1113043478260871,-2.4699999999999993,-3.4600000000000013,1.7630434782608695,19.956521739130434,-1.0,52.0,15.0,11.0,-22.0,29.0,-0.0,-14.0,-28.0,-1.0,1,0.0,0.0,-0.5,0.0,-0.6666666666666666,0.0,-0.25,0.0,-0.2,0.0,1.0,0.0,0.5,2.0,-1.0,1.3333333333333335,-0.5,0.75,-0.8,0.8
2015-09-06 00:00:00+00:00,Turkey,Netherlands,3,0,UEFA Euro qualification,Turkey,False,-3.0,3.0,-0.0,1.0,-2.0,-5.0,34.0,-4.0,0.2608695652173907,0.7399999999999984,0.91,-4.3245652173913065,-27.69565217391305,-8.0,35.0,18.0,6.0,-3.0,-7.0,13.0,-3.0,2.0,1.0,1,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.2,0.25,4.0,-1.0,2.0,0.5,0.0,0.33333333333333326,-0.25,0.0,0.0,-0.19999999999999996
2015-09-06 00:00:00+00:00,Italy,Bulgaria,1,0,UEFA Euro qualification,Italy,False,11.0,-10.0,12.0,13.0,11.0,9.0,-52.0,8.0,0.34782608695652195,-0.03999999999999915,-0.37000000000000105,6.271739130434785,66.43478260869566,18.0,-22.0,-0.0,-2.0,-3.0,-20.0,9.0,12.0,-14.0,-11.0,1,0.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.4,1.0,-1.0,-1.0,-0.5,-2.5,-0.33333333333333337,-1.666666666666667,-0.25,-1.5,-0.19999999999999996,-1.4
2015-09-07 00:00:00+00:00,France,Serbia,2,1,Friendly,France,False,4.0,-3.0,3.0,8.0,8.0,8.0,-42.0,5.0,-2.7826086956521743,1.129999999999999,0.5500000000000007,10.821739130434782,98.91304347826087,7.0,60.0,36.0,48.0,52.0,49.0,52.0,46.0,36.0,52.0,1,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.25,1.0,0.4,1.0,1.0,-2.0,0.0,-1.5,0.6666666666666667,-0.33333333333333326,0.0,-0.75,0.20000000000000018,-0.6000000000000001
2015-09-07 00:00:00+00:00,Romania,Greece,0,0,UEFA Euro qualification,Romania,False,-2.0,8.0,-7.0,-3.0,-4.0,-1.0,-37.0,-4.0,-0.652173913043478,0.3400000000000034,1.0,-2.006521739130435,-19.47826086956522,-3.0,3.0,-8.0,-4.0,-1.0,-20.0,-7.0,-9.0,17.0,17.0,0,1.0,0.0,0.5,0.0,0.33333333333333337,0.0,0.5,0.0,0.4,0.0,0.0,-1.0,0.0,-0.5,0.6666666666666666,-0.3333333333333333,1.0,-0.75,1.2,-1.0
2015-09-07 00:00:00+00:00,Scotland,Germany,2,3,UEFA Euro qualification,Scotland,False,-11.0,12.0,-6.0,-2.0,-8.0,-10.0,28.0,-11.0,-1.6521739130434785,2.6099999999999994,2.7300000000000004,-17.778478260869566,-94.08695652173914,-6.0,19.0,5.0,-23.0,7.0,-8.0,-8.0,-7.0,-4.0,-6.0,-1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,2.0,0.5,0.5,-0.33333333333333326,0.33333333333333326,0.0,0.5,0.0,0.40000000000000013
2015-09-07 00:00:00+00:00,Northern Ireland,Hungary,1,1,UEFA Euro qualification,Northern Ireland,False,-1.0,3.0,-1.0,2.0,-0.0,-2.0,4.0,-2.0,0.3043478260869565,-0.5300000000000011,-1.0,0.2441304347826088,35.82608695652173,-0.0,4.0,2.0,5.0,-10.0,-12.0,20.0,3.0,-7.0,9.0,0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,-0.5,0.0,0.0,0.19999999999999996
2015-09-08 00:00:00+00:00,England,Switzerland,2,0,UEFA Euro qualification,England,False,3.0,-2.0,5.0,3.0,-0.0,1.0,-7.0,5.0,-1.434782608695652,1.09,-0.5500000000000007,4.181521739130437,41.30434782608695,2.0,-15.0,4.0,6.0,16.0,8.0,8.0,2.0,-4.0,-1.0,1,-1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.25,0.39999999999999997,0.25,1.0,1.0,0.5,0.5,0.33333333333333326,0.0,0.75,-0.5,1.0,-0.5999999999999999
2015-09-08 00:00:00+00:00,Mexico,Argentina,2,2,Friendly,USA,True,-6.0,12.0,-7.0,-2.0,-7.0,-3.0,25.0,-4.0,0.2608695652173916,-0.39000000000000057,-0.37000000000000105,-10.505434782608695,-73.6086956521739,4.0,-3.0,15.0,21.0,22.0,34.0,-30.0,3.0,-14.0,8.0,0,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.39999999999999997,0.0,-1.0,0.0,-0.5,2.5,-0.3333333333333335,1.6666666666666667,-0.75,1.5,-1.0,1.2000000000000002
2015-09-08 00:00:00+00:00,Sweden,Austria,1,4,UEFA Euro qualification,Sweden,False,-0.0,-1.0,9.0,6.0,-2.0,1.0,23.0,2.0,-0.0,0.91,1.370000000000001,0.9880434782608698,9.260869565217387,7.0,-15.0,-8.0,12.0,27.0,-5.0,-12.0,22.0,8.0,4.0,-1,0.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.25,0.5,0.2,0.5,-1.0,1.0,-0.5,0.0,-0.6666666666666666,0.33333333333333337,0.0,0.25,-0.19999999999999996,0.3999999999999999
2015-10-08 00:00:00+00:00,Venezuela,Paraguay,0,1,FIFA World Cup qualification,Venezuela,False,-1.0,2.0,2.0,1.0,-3.0,-3.0,8.0,-3.0,0.4782608695652173,-0.2600000000000016,-1.0,0.43804347826086976,-1.6521739130434805,-1.0,-2.0,-19.0,-1.0,6.0,-1.0,-16.0,-1.0,-0.0,-13.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.4,0.0,-1.0,-1.0,-1.0,-1.5,-0.33333333333333337,-2.6666666666666665,0.0,-2.0,-0.19999999999999996,-1.6
2015-10-08 00:00:00+00:00,Scotland,Poland,2,2,UEFA Euro qualification,Scotland,False,-2.0,10.0,-6.0,3.0,-1.0,-1.0,-3.0,-2.0,-1.173913043478261,1.5199999999999996,0.7300000000000004,-4.927173913043479,-14.0,-3.0,-3.0,11.0,-10.0,8.0,4.0,17.0,12.0,3.0,-6.0,0,0.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.25,0.5,0.19999999999999996,0.5,-1.0,-2.0,-0.5,-1.0,0.0,-0.6666666666666666,-0.5,-0.5,-0.19999999999999996,0.0
2015-10-08 00:00:00+00:00,Romania,Finland,1,1,UEFA Euro qualification,Romania,False,2.0,-4.0,4.0,2.0,2.0,-0.0,-51.0,5.0,-1.0869565217391308,1.7399999999999984,3.27,-0.6900000000000004,-7.2173913043478235,5.0,8.0,-6.0,-5.0,16.0,-7.0,2.0,12.0,14.0,-0.0,0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,-0.33333333333333337,0.5,0.0,0.8,-0.20000000000000007
2015-10-08 00:00:00+00:00,Northern Ireland,Greece,3,1,UEFA Euro qualification,Northern Ireland,False,-6.0,9.0,-8.0,-8.0,-9.0,-4.0,-9.0,-8.0,0.08695652173913038,1.4399999999999975,1.2699999999999996,-4.109782608695653,-25.69565217391305,-13.0,11.0,-5.0,2.0,-18.0,-10.0,-0.0,-6.0,5.0,27.0,1,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.39999999999999997,0.0,0.0,0.0,0.0,-0.5,0.33333333333333337,-0.3333333333333333,0.0,-0.25,-0.4,-0.6
2015-10-08 00:00:00+00:00,Colombia,Peru,2,0,FIFA World Cup qualification,Colombia,False,6.0,-3.0,9.0,11.0,5.0,5.0,-45.0,8.0,0.695652173913043,-1.2699999999999996,-0.08999999999999986,6.756521739130435,43.34782608695653,5.0,-1.0,-15.0,-0.0,-0.0,-15.0,15.0,10.0,10.0,15.0,1,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,-0.25,0.3333333333333333,-0.39999999999999997,0.3333333333333333,0.0,2.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.75,0.2,0.7999999999999999
2015-10-08 00:00:00+00:00,Chile,Brazil,2,0,FIFA World Cup qualification,Chile,False,-6.0,9.0,-7.0,-7.0,-9.0,-2.0,2.0,-6.0,0.1304347826086958,0.7300000000000004,1.5500000000000007,-13.450434782608696,-65.73913043478261,-4.0,-10.0,-6.0,-0.0,8.0,8.0,-0.0,7.0,-26.0,8.0,1,1.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.5,0.20000000000000007,0.5,1.0,0.0,0.5,0.5,0.6666666666666667,0.0,0.75,0.25,1.6,0.5999999999999999
2015-10-08 00:00:00+00:00,Bolivia,Uruguay,0,0,FIFA World Cup qualification,Bolivia,False,-11.0,13.0,-8.0,-10.0,-15.0,-10.0,47.0,-11.0,-1.1304347826086951,0.5600000000000023,1.1799999999999995,-6.984782608695651,-49.78260869565217,-20.0,3.0,7.0,-3.0,-2.0,15.0,-0.0,-11.0,-10.0,2.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,1.0,0.4,1.0,-2.0,-1.0,-3.5,-0.5,-2.0,-0.6666666666666667,-1.5,-0.25,-1.0,0.0
2015-10-08 00:00:00+00:00,Argentina,Ecuador,0,2,FIFA World Cup qualification,Argentina,False,11.0,-10.0,16.0,18.0,12.0,9.0,-30.0,9.0,-0.9130434782608696,0.6499999999999986,-0.7300000000000004,19.821521739130443,112.6086956521739,4.0,1.0,-25.0,-18.0,-14.0,-31.0,18.0,10.0,25.0,15.0,-1,1.0,0.0,1.0,0.5,1.0,0.6666666666666666,0.75,0.5,0.8,0.4,0.0,1.0,0.0,0.0,1.6666666666666665,-0.6666666666666667,1.25,-0.5,1.2000000000000002,-0.6000000000000001
2015-10-08 00:00:00+00:00,Portugal,Denmark,1,0,UEFA Euro qualification,Portugal,False,5.0,-4.0,11.0,10.0,3.0,2.0,-24.0,5.0,-1.4782608695652173,1.4800000000000004,2.09,8.784782608695652,41.04347826086956,5.0,4.0,-19.0,-10.0,1.0,-8.0,-1.0,3.0,-0.0,1.0,1,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,0.0,0.25,0.0,0.4,-1.0,2.0,0.0,0.0,0.33333333333333337,0.3333333333333335,0.5,-0.25,0.6,0.20000000000000018
2015-10-08 00:00:00+00:00,Ireland,Germany,1,0,UEFA Euro qualification,Ireland,False,-9.0,4.0,-3.0,-5.0,-6.0,-10.0,52.0,-10.0,-2.0,3.740000000000002,3.91,-23.710869565217394,-95.17391304347828,-15.0,20.0,5.0,-18.0,2.0,-8.0,-13.0,-17.0,-4.0,-11.0,1,0.0,1.0,-0.5,0.5,-0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.2,0.0,1.0,0.0,1.5,0.0,0.6666666666666667,0.75,0.5,0.3999999999999999,0.6000000000000001
2015-10-10 00:00:00+00:00,Croatia,Bulgaria,3,0,UEFA Euro qualification,Croatia,False,9.0,-6.0,10.0,10.0,6.0,7.0,-62.0,3.0,0.9756521739130432,-0.7899999999999991,-0.2699999999999996,-0.9576086956521741,-8.826086956521738,8.0,-52.0,-10.0,5.0,11.0,-23.0,28.0,29.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,-2.0,-1.0,-1.0,-1.0,0.6666666666666667,-2.0,0.5,-1.5,0.20000000000000018,-1.4
2015-10-10 00:00:00+00:00,Czech Republic,Turkey,0,2,UEFA Euro qualification,Czech Republic,False,-4.0,6.0,-9.0,-5.0,-2.0,-10.0,-22.0,-2.0,0.39130434782608736,0.6099999999999994,1.7199999999999989,-4.952173913043478,-32.26086956521739,11.0,-4.0,-0.0,7.0,11.0,-5.0,-6.0,-6.0,2.0,21.0,-1,-1.0,0.0,-0.5,0.0,-0.6666666666666667,0.0,-0.5,0.0,-0.19999999999999996,0.0,1.0,3.0,1.0,3.5,0.33333333333333326,2.333333333333333,0.0,0.75,0.0,0.40000000000000013
2015-10-10 00:00:00+00:00,USA,Mexico,2,3,Friendly,USA,False,-2.0,5.0,-2.0,1.0,-2.0,-2.0,2.0,-1.0,0.652173913043478,-0.870000000000001,-1.09,-2.0586956521739146,-16.347826086956523,5.0,-25.0,4.0,-12.0,-15.0,-14.0,-2.0,-16.0,-8.0,-18.0,-1,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.75,0.2,0.6,1.0,0.0,1.0,-0.5,1.3333333333333333,-0.3333333333333335,1.0,-0.25,0.6000000000000001,-0.6000000000000001
